Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PTHF-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.01 mg/ml PTHF in 1-Octanol,,,,,,,
Reactor2,15.1 mg/ml PTHF in 2,4,6-TrimethylPyridine,,,,,
Reactor3,14.97 mg/ml PTHF in Benzyl Alcohol,,,,,,,
Reactor4,15 mg/ml PTHF in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PTHF:64,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-Trimethylpyridine:44",Benzyl alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 11:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,C,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,167, sec,,,,
Tune,,,,,,,,
9/27/23 12:07,0:10:20,21.9,21.8,15,100,100,100,0
9/27/23 12:07,0:10:22,21.9,21.8,13,100,100,100,0
9/27/23 12:07,0:10:23,21.9,21.8,15,100,100,100,0
9/27/23 12:07,0:10:24,21.9,21.8,13,100,100,100,0
9/27/23 12:07,0:10:25,21.9,21.8,13,100,100,100,0
9/27/23 12:07,0:10:26,21.9,21.8,14,100,100,100,0
9/27/23 12:07,0:10:27,21.9,21.8,15,100,100,100,0
9/27/23 12:07,0:10:28,21.9,21.8,13,100,100,100,0
9/27/23 12:07,0:10:29,21.9,21.8,16,100,100,100,0
9/27/23 12:07,0:10:30,22,21.8,14,100,100,100,0
9/27/23 12:07,0:10:31,22,21.8,15,100,100,100,0
9/27/23 12:07,0:10:32,22,21.8,12,100,100,100,0
9/27/23 12:07,0:10:33,22,21.9,10,100,100,100,0
9/27/23 12:07,0:10:34,22,21.9,12,100,100,100,0
9/27/23 12:07,0:10:35,22,21.9,13,100,100,100,0
9/27/23 12:07,0:10:36,22,21.9,12,100,100,100,0
9/27/23 12:07,0:10:37,22,21.9,13,100,100,100,0
9/27/23 12:07,0:10:38,22,21.9,12,100,100,100,0
9/27/23 12:07,0:10:39,22,21.9,17,100,100,100,0
9/27/23 12:07,0:10:40,22,21.9,13,100,100,100,0
9/27/23 12:07,0:10:41,22,21.9,14,100,91,100,0
9/27/23 12:07,0:10:42,22.1,21.9,12,100,100,100,0
9/27/23 12:07,0:10:43,22.1,21.9,11,100,99,100,0
9/27/23 12:07,0:10:44,22.1,21.9,12,100,100,100,0
9/27/23 12:07,0:10:45,22.1,22,14,100,100,100,0
9/27/23 12:07,0:10:46,22.1,22,15,100,100,100,0
9/27/23 12:07,0:10:47,22.1,22,13,100,100,100,0
9/27/23 12:07,0:10:48,22.1,22,12,100,100,100,0
9/27/23 12:07,0:10:49,22.1,22,13,100,100,100,0
9/27/23 12:07,0:10:50,22.1,22,13,100,100,100,0
9/27/23 12:07,0:10:51,22.1,22,14,100,100,100,0
9/27/23 12:07,0:10:52,22.1,22,11,100,100,100,0
9/27/23 12:07,0:10:53,22.2,22,12,100,100,100,0
9/27/23 12:07,0:10:54,22.2,22,12,100,100,100,0
9/27/23 12:07,0:10:55,22.2,22,13,100,90,100,0
9/27/23 12:07,0:10:56,22.2,22.1,15,100,100,100,0
9/27/23 12:07,0:10:57,22.2,22.1,13,100,100,100,0
9/27/23 12:07,0:11:00,22.2,22.1,13,100,100,100,0
9/27/23 12:07,0:11:01,22.2,22.1,12,100,100,100,0
9/27/23 12:07,0:11:02,22.2,22.1,13,100,100,100,0
9/27/23 12:07,0:11:03,22.2,22.1,10,100,100,100,0
9/27/23 12:07,0:11:04,22.2,22.1,12,100,100,100,0
9/27/23 12:07,0:11:05,22.3,22.1,14,100,100,100,0
9/27/23 12:07,0:11:06,22.3,22.1,15,100,100,100,0
9/27/23 12:07,0:11:07,22.3,22.1,12,100,100,100,0
9/27/23 12:07,0:11:08,22.3,22.2,14,100,100,100,0
9/27/23 12:07,0:11:11,22.3,22.2,14,100,100,100,0
9/27/23 12:08,0:11:12,22.3,22.2,12,100,100,100,0
9/27/23 12:08,0:11:14,22.3,22.2,12,100,100,100,0
9/27/23 12:08,0:11:15,22.3,22.2,13,100,100,100,0
9/27/23 12:08,0:11:16,22.3,22.2,12,100,100,100,0
9/27/23 12:08,0:11:17,22.4,22.2,12,100,100,100,0
9/27/23 12:08,0:11:18,22.4,22.2,12,100,100,100,0
9/27/23 12:08,0:11:19,22.4,22.2,14,100,100,100,0
9/27/23 12:08,0:11:20,22.4,22.3,13,100,100,100,0
9/27/23 12:08,0:11:21,22.4,22.3,13,100,100,100,0
9/27/23 12:08,0:11:22,22.4,22.3,12,100,100,100,0
9/27/23 12:08,0:11:23,22.4,22.3,13,100,100,100,0
9/27/23 12:08,0:11:24,22.4,22.3,12,100,100,100,0
9/27/23 12:08,0:11:26,22.4,22.3,12,100,100,100,0
9/27/23 12:08,0:11:27,22.4,22.3,13,100,100,100,0
9/27/23 12:08,0:11:28,22.4,22.3,12,100,100,100,0
9/27/23 12:08,0:11:29,22.5,22.3,13,100,100,100,0
9/27/23 12:08,0:11:30,22.5,22.3,12,100,100,100,0
9/27/23 12:08,0:11:31,22.5,22.4,11,100,100,100,0
9/27/23 12:08,0:11:32,22.5,22.4,11,100,100,100,0
9/27/23 12:08,0:11:33,22.5,22.4,13,100,100,100,0
9/27/23 12:08,0:11:34,22.5,22.4,12,100,100,100,0
9/27/23 12:08,0:11:35,22.5,22.4,12,100,100,100,0
9/27/23 12:08,0:11:36,22.5,22.4,13,100,100,100,0
9/27/23 12:08,0:11:38,22.5,22.4,13,100,100,100,0
9/27/23 12:08,0:11:39,22.5,22.4,12,100,100,100,0
9/27/23 12:08,0:11:40,22.5,22.4,11,100,100,100,0
9/27/23 12:08,0:11:41,22.6,22.4,12,100,100,100,0
9/27/23 12:08,0:11:43,22.6,22.4,12,100,100,100,0
9/27/23 12:08,0:11:44,22.6,22.4,11,100,100,100,0
9/27/23 12:08,0:11:45,22.6,22.5,10,100,100,100,0
9/27/23 12:08,0:11:46,22.6,22.5,12,100,100,100,0
9/27/23 12:08,0:11:47,22.6,22.5,12,100,100,100,0
9/27/23 12:08,0:11:48,22.6,22.5,11,100,100,100,0
9/27/23 12:08,0:11:49,22.6,22.5,12,100,100,100,0
9/27/23 12:08,0:11:50,22.6,22.5,13,100,100,100,0
9/27/23 12:08,0:11:51,22.6,22.5,13,100,100,100,0
9/27/23 12:08,0:11:52,22.6,22.5,10,100,100,100,0
9/27/23 12:08,0:11:53,22.6,22.5,13,100,100,100,0
9/27/23 12:08,0:11:54,22.7,22.5,12,100,100,100,0
9/27/23 12:08,0:11:55,22.7,22.5,9,100,100,100,0
9/27/23 12:08,0:11:56,22.7,22.5,12,100,100,100,0
9/27/23 12:08,0:11:57,22.7,22.6,12,100,100,100,0
9/27/23 12:08,0:11:58,22.7,22.6,11,100,100,100,0
9/27/23 12:08,0:11:59,22.7,22.6,12,100,100,100,0
9/27/23 12:08,0:12:00,22.7,22.6,14,100,100,100,0
9/27/23 12:08,0:12:01,22.7,22.6,12,100,100,100,0
9/27/23 12:08,0:12:02,22.7,22.6,13,100,100,100,0
9/27/23 12:08,0:12:03,22.7,22.6,12,100,100,100,0
9/27/23 12:08,0:12:04,22.7,22.6,10,100,100,100,0
9/27/23 12:08,0:12:05,22.8,22.6,12,100,100,100,0
9/27/23 12:08,0:12:06,22.8,22.6,14,100,100,100,0
9/27/23 12:08,0:12:07,22.8,22.6,13,100,100,100,0
9/27/23 12:08,0:12:08,22.8,22.7,12,100,100,100,0
9/27/23 12:08,0:12:09,22.8,22.7,12,100,100,100,0
9/27/23 12:08,0:12:10,22.8,22.7,11,100,100,100,0
9/27/23 12:08,0:12:11,22.8,22.7,13,100,100,100,0
9/27/23 12:09,0:12:12,22.8,22.7,13,100,100,100,0
9/27/23 12:09,0:12:13,22.8,22.7,12,100,100,100,0
9/27/23 12:09,0:12:14,22.8,22.7,11,100,100,100,0
9/27/23 12:09,0:12:15,22.8,22.7,12,100,100,100,0
9/27/23 12:09,0:12:16,22.8,22.7,12,100,100,100,0
9/27/23 12:09,0:12:17,22.9,22.7,11,100,100,100,0
9/27/23 12:09,0:12:18,22.9,22.7,10,100,100,100,0
9/27/23 12:09,0:12:19,22.9,22.8,11,100,100,100,0
9/27/23 12:09,0:12:20,22.9,22.8,10,100,100,100,0
9/27/23 12:09,0:12:21,22.9,22.8,11,100,100,100,0
9/27/23 12:09,0:12:22,22.9,22.8,12,100,100,100,0
9/27/23 12:09,0:12:23,22.9,22.8,10,100,100,100,0
9/27/23 12:09,0:12:24,22.9,22.8,11,100,100,100,0
9/27/23 12:09,0:12:25,22.9,22.8,12,100,100,100,0
9/27/23 12:09,0:12:26,22.9,22.8,13,100,100,100,0
9/27/23 12:09,0:12:27,22.9,22.8,11,100,100,100,0
9/27/23 12:09,0:12:28,22.9,22.8,12,100,100,100,0
9/27/23 12:09,0:12:29,23,22.9,13,100,100,100,0
9/27/23 12:09,0:12:30,23,22.9,12,100,100,100,0
9/27/23 12:09,0:12:31,23,22.9,12,100,100,100,0
9/27/23 12:09,0:12:32,23,22.9,10,100,100,100,0
9/27/23 12:09,0:12:33,23,22.9,11,100,100,100,0
9/27/23 12:09,0:12:34,23,22.9,9,100,100,100,0
9/27/23 12:09,0:12:35,23,22.9,12,100,100,100,0
9/27/23 12:09,0:12:36,23,22.9,11,100,100,100,0
9/27/23 12:09,0:12:37,23,22.9,13,100,100,100,0
9/27/23 12:09,0:12:38,23,23,12,100,100,100,0
9/27/23 12:09,0:12:39,23,23,11,100,100,100,0
9/27/23 12:09,0:12:40,23,23,12,100,100,100,0
9/27/23 12:09,0:12:41,23.1,22.9,13,100,100,100,0
9/27/23 12:09,0:12:42,23.1,23,11,100,100,100,0
9/27/23 12:09,0:12:43,23.1,23,9,100,100,100,0
9/27/23 12:09,0:12:44,23.1,23,10,100,100,100,0
9/27/23 12:09,0:12:46,23.1,23,10,100,100,100,0
9/27/23 12:09,0:12:47,23.1,23,9,100,100,100,0
9/27/23 12:09,0:12:48,23.1,23.1,9,100,100,100,0
9/27/23 12:09,0:12:49,23.1,23.1,9,100,100,100,0
9/27/23 12:09,0:12:50,23.1,23,10,100,100,100,0
9/27/23 12:09,0:12:51,23.1,23,10,100,100,100,0
9/27/23 12:09,0:12:52,23.1,23,12,100,100,100,0
9/27/23 12:09,0:12:53,23.2,23.1,10,100,100,100,0
9/27/23 12:09,0:12:54,23.2,23.1,11,100,100,100,0
9/27/23 12:09,0:12:55,23.2,23.1,12,100,100,100,0
9/27/23 12:09,0:12:56,23.2,23.1,10,100,100,100,0
9/27/23 12:09,0:12:57,23.2,23.1,12,100,100,100,0
9/27/23 12:09,0:12:58,23.2,23.2,10,100,100,100,0
9/27/23 12:09,0:12:59,23.2,23.2,12,100,100,100,0
9/27/23 12:09,0:13:02,23.2,23.2,12,100,100,100,0
9/27/23 12:09,0:13:04,23.2,23.2,11,100,100,100,0
9/27/23 12:09,0:13:05,23.2,23.2,11,100,100,100,0
9/27/23 12:09,0:13:06,23.3,23.2,12,100,100,100,0
9/27/23 12:09,0:13:07,23.3,23.2,11,100,100,100,0
9/27/23 12:09,0:13:08,23.3,23.2,12,100,100,100,0
9/27/23 12:09,0:13:09,23.3,23.2,10,100,100,100,0
9/27/23 12:09,0:13:10,23.3,23.2,13,100,100,100,0
9/27/23 12:09,0:13:11,23.3,23.2,12,100,100,100,0
9/27/23 12:10,0:13:12,23.3,23.3,13,100,100,100,0
9/27/23 12:10,0:13:13,23.3,23.3,10,100,100,100,0
9/27/23 12:10,0:13:14,23.3,23.3,11,100,100,100,0
9/27/23 12:10,0:13:15,23.3,23.3,10,100,100,100,0
9/27/23 12:10,0:13:16,23.3,23.3,11,100,100,100,0
9/27/23 12:10,0:13:17,23.3,23.3,12,100,100,100,0
9/27/23 12:10,0:13:18,23.4,23.3,12,100,100,100,0
9/27/23 12:10,0:13:20,23.4,23.3,12,100,100,100,0
9/27/23 12:10,0:13:21,23.4,23.3,11,100,100,100,0
9/27/23 12:10,0:13:22,23.4,23.3,12,100,100,100,0
9/27/23 12:10,0:13:23,23.4,23.3,10,100,100,100,0
9/27/23 12:10,0:13:24,23.4,23.3,10,100,100,100,0
9/27/23 12:10,0:13:25,23.4,23.4,11,100,100,100,0
9/27/23 12:10,0:13:26,23.4,23.4,12,100,100,100,0
9/27/23 12:10,0:13:27,23.4,23.4,10,100,100,100,0
9/27/23 12:10,0:13:28,23.4,23.4,13,100,100,100,0
9/27/23 12:10,0:13:29,23.5,23.4,10,100,100,100,0
9/27/23 12:10,0:13:30,23.5,23.4,12,100,100,100,0
9/27/23 12:10,0:13:31,23.5,23.4,13,100,100,100,0
9/27/23 12:10,0:13:32,23.5,23.4,13,100,100,100,0
9/27/23 12:10,0:13:33,23.5,23.4,12,100,100,100,0
9/27/23 12:10,0:13:34,23.5,23.4,11,100,100,100,0
9/27/23 12:10,0:13:35,23.5,23.5,12,100,100,100,0
9/27/23 12:10,0:13:36,23.5,23.5,13,100,100,100,0
9/27/23 12:10,0:13:38,23.5,23.5,13,100,100,100,0
9/27/23 12:10,0:13:39,23.5,23.5,12,100,100,100,0
9/27/23 12:10,0:13:41,23.6,23.5,12,100,100,100,0
9/27/23 12:10,0:13:42,23.6,23.5,11,100,100,100,0
9/27/23 12:10,0:13:43,23.6,23.5,12,100,100,100,0
9/27/23 12:10,0:13:44,23.6,23.5,12,100,100,100,0
9/27/23 12:10,0:13:45,23.6,23.5,11,100,100,100,0
9/27/23 12:10,0:13:46,23.6,23.5,12,100,100,100,0
9/27/23 12:10,0:13:47,23.6,23.6,12,100,100,100,0
9/27/23 12:10,0:13:48,23.6,23.6,13,100,100,100,0
9/27/23 12:10,0:13:49,23.6,23.6,13,100,100,100,0
9/27/23 12:10,0:13:50,23.6,23.6,10,100,100,100,0
9/27/23 12:10,0:13:51,23.6,23.6,12,100,100,100,0
9/27/23 12:10,0:13:52,23.6,23.6,12,100,100,100,0
9/27/23 12:10,0:13:53,23.7,23.6,13,100,100,100,0
9/27/23 12:10,0:13:54,23.7,23.6,12,100,100,100,0
9/27/23 12:10,0:13:55,23.7,23.6,12,100,100,100,0
9/27/23 12:10,0:13:56,23.7,23.6,13,100,100,100,0
9/27/23 12:10,0:13:57,23.7,23.6,13,100,100,100,0
9/27/23 12:10,0:13:58,23.7,23.6,14,100,100,100,0
9/27/23 12:10,0:13:59,23.7,23.7,14,100,100,100,0
9/27/23 12:10,0:14:00,23.7,23.7,13,100,100,100,0
9/27/23 12:10,0:14:02,23.7,23.7,13,100,100,100,0
9/27/23 12:10,0:14:03,23.7,23.7,14,100,100,100,0
9/27/23 12:10,0:14:04,23.7,23.7,13,100,100,100,0
9/27/23 12:10,0:14:05,23.8,23.7,13,100,100,100,0
9/27/23 12:10,0:14:07,23.8,23.7,13,100,100,100,0
9/27/23 12:10,0:14:08,23.8,23.7,12,100,100,100,0
9/27/23 12:10,0:14:09,23.8,23.7,13,100,100,100,0
9/27/23 12:10,0:14:10,23.8,23.7,15,100,100,100,0
9/27/23 12:10,0:14:11,23.8,23.7,11,100,100,100,0
9/27/23 12:11,0:14:12,23.8,23.7,13,100,100,100,0
9/27/23 12:11,0:14:13,23.8,23.8,13,100,100,100,0
9/27/23 12:11,0:14:14,23.8,23.8,14,100,100,100,0
9/27/23 12:11,0:14:15,23.8,23.8,13,100,100,100,0
9/27/23 12:11,0:14:16,23.8,23.8,15,100,100,100,0
9/27/23 12:11,0:14:17,23.9,23.8,13,100,100,100,0
9/27/23 12:11,0:14:18,23.9,23.8,15,100,100,100,0
9/27/23 12:11,0:14:19,23.9,23.8,15,100,100,100,0
9/27/23 12:11,0:14:20,23.9,23.8,12,100,100,100,0
9/27/23 12:11,0:14:21,23.9,23.8,13,100,100,100,0
9/27/23 12:11,0:14:22,23.9,23.8,13,100,100,100,0
9/27/23 12:11,0:14:23,23.9,23.8,12,100,100,100,0
9/27/23 12:11,0:14:24,23.9,23.9,13,100,100,100,0
9/27/23 12:11,0:14:26,23.9,23.9,14,100,100,100,0
9/27/23 12:11,0:14:27,23.9,23.9,16,100,100,100,0
9/27/23 12:11,0:14:28,23.9,23.9,14,100,100,100,0
9/27/23 12:11,0:14:29,23.9,23.9,15,100,100,100,0
9/27/23 12:11,0:14:30,24,23.9,15,100,100,100,0
9/27/23 12:11,0:14:31,24,23.9,17,100,100,100,0
9/27/23 12:11,0:14:32,24,23.9,12,100,100,100,0
9/27/23 12:11,0:14:33,24,23.9,13,100,100,100,0
9/27/23 12:11,0:14:34,24,23.9,15,100,100,100,0
9/27/23 12:11,0:14:35,24,23.9,16,100,100,100,0
9/27/23 12:11,0:14:36,24,24,17,100,100,100,0
9/27/23 12:11,0:14:38,24,24,17,100,100,100,0
9/27/23 12:11,0:14:39,24,24,16,100,100,100,0
9/27/23 12:11,0:14:40,24,24,14,100,100,100,0
9/27/23 12:11,0:14:41,24.1,24,15,100,100,100,0
9/27/23 12:11,0:14:42,24.1,24,17,100,100,100,0
9/27/23 12:11,0:14:43,24.1,24,15,100,100,100,0
9/27/23 12:11,0:14:44,24.1,24,13,100,100,100,0
9/27/23 12:11,0:14:45,24.1,24,15,100,100,100,0
9/27/23 12:11,0:14:46,24.1,24.1,17,100,100,100,0
9/27/23 12:11,0:14:47,24.1,24.1,15,100,100,100,0
9/27/23 12:11,0:14:48,24.1,24.1,17,100,100,100,0
9/27/23 12:11,0:14:49,24.1,24.1,13,100,100,100,0
9/27/23 12:11,0:14:50,24.1,24.1,16,100,100,100,0
9/27/23 12:11,0:14:51,24.1,24.1,17,100,100,100,0
9/27/23 12:11,0:14:52,24.1,24.1,15,100,100,100,0
9/27/23 12:11,0:14:53,24.2,24.1,16,100,100,100,0
9/27/23 12:11,0:14:54,24.2,24.1,15,100,100,100,0
9/27/23 12:11,0:14:55,24.2,24.1,15,100,100,100,0
9/27/23 12:11,0:14:56,24.2,24.1,17,100,100,100,0
9/27/23 12:11,0:14:57,24.2,24.1,15,100,100,100,0
9/27/23 12:11,0:14:58,24.2,24.1,14,100,100,100,0
9/27/23 12:11,0:14:59,24.2,24.2,17,100,100,100,0
9/27/23 12:11,0:15:01,24.2,24.2,17,100,100,100,0
9/27/23 12:11,0:15:02,24.2,24.2,20,100,100,100,0
9/27/23 12:11,0:15:03,24.2,24.2,17,100,100,100,0
9/27/23 12:11,0:15:04,24.2,24.2,18,100,100,100,0
9/27/23 12:11,0:15:05,24.3,24.2,15,100,100,100,0
9/27/23 12:11,0:15:06,24.3,24.2,20,100,100,100,0
9/27/23 12:11,0:15:07,24.3,24.2,16,100,100,100,0
9/27/23 12:11,0:15:08,24.3,24.2,17,100,100,100,0
9/27/23 12:11,0:15:09,24.3,24.2,19,100,100,100,0
9/27/23 12:11,0:15:10,24.3,24.2,15,100,100,100,0
9/27/23 12:11,0:15:11,24.3,24.2,20,100,100,100,0
9/27/23 12:12,0:15:12,24.3,24.2,17,100,100,100,0
9/27/23 12:12,0:15:13,24.3,24.2,18,100,100,100,0
9/27/23 12:12,0:15:14,24.3,24.3,17,100,100,100,0
9/27/23 12:12,0:15:15,24.3,24.3,19,100,100,100,0
9/27/23 12:12,0:15:16,24.3,24.3,18,100,100,100,0
9/27/23 12:12,0:15:17,24.4,24.3,15,100,100,100,0
9/27/23 12:12,0:15:18,24.4,24.3,18,100,100,100,0
9/27/23 12:12,0:15:19,24.4,24.3,18,100,100,100,0
9/27/23 12:12,0:15:20,24.4,24.3,17,100,100,100,0
9/27/23 12:12,0:15:21,24.4,24.3,20,100,100,100,0
9/27/23 12:12,0:15:22,24.4,24.3,21,100,100,100,0
9/27/23 12:12,0:15:23,24.4,24.3,15,100,100,100,0
9/27/23 12:12,0:15:24,24.4,24.3,19,100,100,100,0
9/27/23 12:12,0:15:25,24.4,24.3,21,100,100,100,0
9/27/23 12:12,0:15:26,24.4,24.3,21,100,100,100,0
9/27/23 12:12,0:15:27,24.4,24.3,19,100,100,100,0
9/27/23 12:12,0:15:28,24.4,24.3,20,100,100,100,0
9/27/23 12:12,0:15:29,24.5,24.3,20,100,100,100,0
9/27/23 12:12,0:15:30,24.5,24.3,23,100,100,100,0
9/27/23 12:12,0:15:31,24.5,24.4,20,100,100,100,0
9/27/23 12:12,0:15:33,24.5,24.4,20,100,100,100,0
9/27/23 12:12,0:15:34,24.5,24.4,19,100,100,100,0
9/27/23 12:12,0:15:35,24.5,24.4,18,100,100,100,0
9/27/23 12:12,0:15:36,24.5,24.4,20,100,100,100,0
9/27/23 12:12,0:15:37,24.5,24.4,20,100,100,100,0
9/27/23 12:12,0:15:38,24.5,24.4,21,100,100,100,0
9/27/23 12:12,0:15:40,24.5,24.4,23,100,100,100,0
9/27/23 12:12,0:15:41,24.5,24.4,20,100,100,100,0
9/27/23 12:12,0:15:42,24.6,24.4,21,100,100,100,0
9/27/23 12:12,0:15:43,24.6,24.4,23,100,100,100,0
9/27/23 12:12,0:15:44,24.6,24.4,21,100,100,100,0
9/27/23 12:12,0:15:45,24.6,24.5,24,100,100,100,0
9/27/23 12:12,0:15:46,24.6,24.5,21,100,100,100,0
9/27/23 12:12,0:15:47,24.6,24.5,21,100,100,100,0
9/27/23 12:12,0:15:48,24.6,24.5,17,100,100,100,0
9/27/23 12:12,0:15:49,24.6,24.5,20,100,100,100,0
9/27/23 12:12,0:15:50,24.6,24.5,19,100,100,100,0
9/27/23 12:12,0:15:51,24.6,24.5,23,100,100,100,0
9/27/23 12:12,0:15:52,24.6,24.5,24,100,100,100,0
9/27/23 12:12,0:15:53,24.7,24.5,23,100,100,100,0
9/27/23 12:12,0:15:54,24.7,24.5,18,100,100,100,0
9/27/23 12:12,0:15:55,24.7,24.5,23,100,100,100,0
9/27/23 12:12,0:15:56,24.7,24.6,23,100,100,100,0
9/27/23 12:12,0:15:57,24.7,24.6,25,100,100,100,0
9/27/23 12:12,0:15:58,24.7,24.6,23,100,100,100,0
9/27/23 12:12,0:15:59,24.7,24.6,22,100,100,100,0
9/27/23 12:12,0:16:00,24.7,24.6,23,100,100,100,0
9/27/23 12:12,0:16:01,24.7,24.6,21,100,100,100,0
9/27/23 12:12,0:16:02,24.7,24.6,23,100,100,100,0
9/27/23 12:12,0:16:03,24.7,24.6,23,100,100,100,0
9/27/23 12:12,0:16:04,24.7,24.6,27,100,100,100,0
9/27/23 12:12,0:16:05,24.8,24.6,23,100,100,100,0
9/27/23 12:12,0:16:06,24.8,24.6,25,100,100,100,0
9/27/23 12:12,0:16:07,24.8,24.6,21,100,100,100,0
9/27/23 12:12,0:16:08,24.8,24.6,24,100,100,100,0
9/27/23 12:12,0:16:09,24.8,24.7,26,100,100,100,0
9/27/23 12:12,0:16:10,24.8,24.7,27,100,100,100,0
9/27/23 12:12,0:16:11,24.8,24.7,26,100,100,100,0
9/27/23 12:13,0:16:13,24.8,24.7,26,100,100,100,0
9/27/23 12:13,0:16:14,24.8,24.7,28,100,100,100,0
9/27/23 12:13,0:16:15,24.8,24.7,28,100,100,100,0
9/27/23 12:13,0:16:16,24.8,24.7,27,100,100,100,0
9/27/23 12:13,0:16:17,24.9,24.7,27,100,100,100,0
9/27/23 12:13,0:16:18,24.9,24.7,23,100,100,100,0
9/27/23 12:13,0:16:19,24.9,24.7,27,100,100,100,0
9/27/23 12:13,0:16:20,24.9,24.7,28,100,100,100,0
9/27/23 12:13,0:16:21,24.9,24.8,25,100,100,100,0
9/27/23 12:13,0:16:22,24.9,24.8,25,100,100,100,0
9/27/23 12:13,0:16:23,24.9,24.8,29,100,100,100,0
9/27/23 12:13,0:16:24,24.9,24.8,28,100,100,100,0
9/27/23 12:13,0:16:25,24.9,24.8,30,100,100,100,0
9/27/23 12:13,0:16:26,24.9,24.8,25,100,100,100,0
9/27/23 12:13,0:16:27,24.9,24.8,25,100,100,100,0
9/27/23 12:13,0:16:28,24.9,24.8,28,100,100,100,0
9/27/23 12:13,0:16:29,25,24.8,24,100,100,100,0
9/27/23 12:13,0:16:30,25,24.8,26,100,100,100,0
9/27/23 12:13,0:16:31,25,24.8,27,100,100,100,0
9/27/23 12:13,0:16:32,25,24.8,28,100,100,100,0
9/27/23 12:13,0:16:33,25,24.9,32,100,100,100,0
9/27/23 12:13,0:16:34,25,24.9,25,100,100,100,0
9/27/23 12:13,0:16:35,25,24.9,29,100,100,100,0
9/27/23 12:13,0:16:36,25,24.9,30,100,100,100,0
9/27/23 12:13,0:16:37,25,24.9,29,100,100,100,0
9/27/23 12:13,0:16:38,25,24.9,30,100,100,100,0
9/27/23 12:13,0:16:39,25,24.9,29,100,100,100,0
9/27/23 12:13,0:16:40,25,24.9,29,100,100,100,0
9/27/23 12:13,0:16:41,25.1,24.9,32,100,100,100,0
9/27/23 12:13,0:16:42,25.1,24.9,30,100,100,100,0
9/27/23 12:13,0:16:43,25.1,24.9,29,100,100,100,0
9/27/23 12:13,0:16:44,25.1,24.9,29,100,100,100,0
9/27/23 12:13,0:16:45,25.1,25,25,100,100,100,0
9/27/23 12:13,0:16:46,25.1,25,30,100,100,100,0
9/27/23 12:13,0:16:47,25.1,25,29,100,100,100,0
9/27/23 12:13,0:16:48,25.1,25,28,100,100,100,0
9/27/23 12:13,0:16:49,25.1,25,29,100,100,100,0
9/27/23 12:13,0:16:50,25.1,25,31,100,100,100,0
9/27/23 12:13,0:16:51,25.1,25,27,100,100,100,0
9/27/23 12:13,0:16:52,25.1,25,33,100,100,100,0
9/27/23 12:13,0:16:53,25.2,25,33,100,100,100,0
9/27/23 12:13,0:16:54,25.2,25,32,100,100,100,0
9/27/23 12:13,0:16:55,25.2,25.1,29,100,100,100,0
9/27/23 12:13,0:16:57,25.2,25.1,30,100,100,100,0
9/27/23 12:13,0:16:58,25.2,25.1,28,100,100,100,0
9/27/23 12:13,0:16:59,25.2,25.1,34,100,100,100,0
9/27/23 12:13,0:17:00,25.2,25.1,37,100,100,100,0
9/27/23 12:13,0:17:01,25.2,25.1,38,100,100,100,0
9/27/23 12:13,0:17:02,25.2,25.1,36,100,100,100,0
9/27/23 12:13,0:17:03,25.2,25.1,43,100,100,100,0
9/27/23 12:13,0:17:04,25.2,25.1,28,100,100,100,0
9/27/23 12:13,0:17:05,25.3,25.1,36,100,100,100,0
9/27/23 12:13,0:17:06,25.3,25.2,36,100,100,100,0
9/27/23 12:13,0:17:07,25.3,25.2,28,100,100,100,0
9/27/23 12:13,0:17:08,25.3,25.2,36,100,100,100,0
9/27/23 12:13,0:17:09,25.3,25.2,37,100,100,100,0
9/27/23 12:13,0:17:10,25.3,25.2,32,100,100,100,0
9/27/23 12:13,0:17:11,25.3,25.2,39,100,100,100,0
9/27/23 12:14,0:17:12,25.3,25.2,34,100,100,100,0
9/27/23 12:14,0:17:13,25.3,25.2,37,100,100,100,0
9/27/23 12:14,0:17:14,25.3,25.2,40,100,100,100,0
9/27/23 12:14,0:17:15,25.3,25.2,40,100,100,100,0
9/27/23 12:14,0:17:16,25.3,25.2,33,100,100,100,0
9/27/23 12:14,0:17:17,25.4,25.2,46,100,100,100,0
9/27/23 12:14,0:17:18,25.4,25.3,38,100,100,100,0
9/27/23 12:14,0:17:19,25.4,25.3,41,100,100,100,0
9/27/23 12:14,0:17:20,25.4,25.3,41,100,100,100,0
9/27/23 12:14,0:17:21,25.4,25.3,39,100,100,100,0
9/27/23 12:14,0:17:22,25.4,25.3,35,100,100,100,0
9/27/23 12:14,0:17:23,25.4,25.3,43,100,100,100,0
9/27/23 12:14,0:17:24,25.4,25.3,44,100,100,100,0
