Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Mona,,,,,,,
Project,MA-P4VP-1-Butanol-Acetone-Ethyl acetate-2,4,6-TrimethylPyridine,,,,,
Reactor1,15.17 mg/ml P4VP in 1-Butanol,,,,,,,
Reactor2,14.86 mg/ml P4VP in Acetone,,,,,,,
Reactor3,14.59 mg/ml P4VP in Ethyl acetate,,,,,,,
Reactor4,15.53 mg/ml P4VP in 2,4,6-TrimethylPyridine,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,P4VP:41,,,,,,,
solvent_ids,1-butanol:6,Acetone:16,Ethyl acetate:19,"2,4,6-TrimethylPyridine:44",,,,
Start of Experiment,9/28/23 12:05,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,B,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,13, sec,,,,
Tune,,,,,,,,
9/28/23 22:34,10:28:27,10,10,100,100,100,100,0
9/28/23 22:34,10:28:28,10,10,100,100,100,100,0
9/28/23 22:34,10:28:36,10,10,100,100,100,100,0
9/28/23 22:34,10:28:37,10,10,100,100,100,100,0
9/28/23 22:34,10:28:49,10,10,100,100,100,100,0
9/28/23 22:34,10:28:50,10,10,100,100,100,100,0
9/28/23 22:34,10:28:54,10,10,100,100,100,100,0
9/28/23 22:34,10:28:55,10,10,100,100,100,100,0
9/28/23 22:34,10:28:56,10,10,100,100,100,100,0
9/28/23 22:34,10:28:57,10,10,100,100,100,100,0
9/28/23 22:34,10:28:59,10,10,100,100,100,100,0
9/28/23 22:34,10:29:00,10,10,100,100,100,100,0
9/28/23 22:35,10:29:09,10,10,100,100,100,100,0
9/28/23 22:35,10:29:11,10,10,100,100,100,100,0
9/28/23 22:35,10:29:22,10,10,100,100,100,100,0
9/28/23 22:35,10:29:23,10,10,100,100,100,100,0
9/28/23 22:35,10:29:30,10,10,100,100,100,100,0
9/28/23 22:35,10:29:31,10,10,100,100,100,100,0
9/28/23 22:35,10:29:37,10,10,100,100,100,100,0
9/28/23 22:35,10:29:38,10,10,100,100,100,100,0
9/28/23 22:36,10:30:03,10,10,100,100,100,100,0
9/28/23 22:36,10:30:05,10,10,100,100,100,100,0
9/28/23 22:36,10:30:12,10,10,100,100,100,100,0
9/28/23 22:36,10:30:14,10,10,100,100,100,100,0
9/28/23 22:36,10:30:18,10,10,100,100,100,100,0
9/28/23 22:36,10:30:19,10,10,100,100,100,100,0
9/28/23 22:36,10:30:21,10,10,100,100,100,100,0
9/28/23 22:36,10:30:22,10,10,100,100,100,100,0
9/28/23 22:36,10:30:25,10,10,100,100,100,100,0
9/28/23 22:36,10:30:26,10,10,100,100,100,100,0
9/28/23 22:36,10:30:27,10,10,100,100,100,100,0
9/28/23 22:36,10:30:28,10,10,100,100,100,100,0
9/28/23 22:36,10:30:29,10,10,100,100,100,100,0
9/28/23 22:36,10:30:31,10,10,100,100,100,100,0
9/28/23 22:36,10:30:33,10,10,100,100,100,100,0
9/28/23 22:36,10:30:35,10,10,100,100,100,100,0
9/28/23 22:36,10:30:38,10,10,100,100,100,100,0
9/28/23 22:36,10:30:40,10,10,100,100,100,100,0
9/28/23 22:36,10:30:46,10,10,100,100,100,100,0
9/28/23 22:36,10:30:48,10,10,100,100,100,100,0
9/28/23 22:36,10:30:49,10,10,100,100,100,100,0
9/28/23 22:36,10:30:50,10,10,100,100,100,100,0
9/28/23 22:36,10:30:51,10,10,100,100,100,100,0
9/28/23 22:36,10:30:54,10,10,100,100,100,100,0
9/28/23 22:36,10:30:55,10,10,100,100,100,100,0
9/28/23 22:36,10:30:56,10,10,100,100,100,100,0
9/28/23 22:36,10:30:58,10,10,100,100,100,100,0
9/28/23 22:37,10:31:01,10,10,100,100,100,100,0
9/28/23 22:37,10:31:04,10,10,100,100,100,100,0
9/28/23 22:37,10:31:05,10,10,100,100,100,100,0
9/28/23 22:37,10:31:06,10,10,100,100,100,100,0
9/28/23 22:37,10:31:07,10,10,100,100,100,100,0
9/28/23 22:37,10:31:13,10,10,100,100,100,100,0
9/28/23 22:37,10:31:19,10,10,100,100,100,100,0
9/28/23 22:37,10:31:26,10,10,100,100,100,100,0
9/28/23 22:37,10:31:33,10,10,100,100,100,100,0
9/28/23 22:37,10:31:42,10,10,100,100,100,100,0
9/28/23 22:37,10:31:50,10,10,100,100,100,100,0
9/28/23 22:37,10:31:51,10,10,100,100,100,100,0
9/28/23 22:37,10:31:52,10,10,100,100,100,100,0
9/28/23 22:37,10:31:55,10,10,100,100,100,100,0
9/28/23 22:37,10:31:56,10,10,100,100,100,100,0
9/28/23 22:37,10:31:57,10,10,100,100,100,100,0
9/28/23 22:37,10:31:58,10,10,100,100,100,100,0
9/28/23 22:37,10:31:59,10,10,100,100,100,100,0
9/28/23 22:37,10:32:00,10,10,100,100,100,100,0
9/28/23 22:38,10:32:05,10,10,100,100,100,100,0
9/28/23 22:38,10:32:07,10,10,100,100,100,100,0
9/28/23 22:38,10:32:08,10,10,100,100,100,100,0
9/28/23 22:38,10:32:10,10,10,100,100,100,100,0
9/28/23 22:38,10:32:11,10,10,100,100,100,100,0
9/28/23 22:38,10:32:13,10,10,100,100,100,100,0
9/28/23 22:38,10:32:14,10,10,100,100,100,100,0
9/28/23 22:38,10:32:19,10,10,100,100,100,100,0
9/28/23 22:38,10:32:20,10,10,100,100,100,100,0
9/28/23 22:38,10:32:24,10,10,100,100,100,100,0
9/28/23 22:38,10:32:25,10,10,100,100,100,100,0
9/28/23 22:38,10:32:32,10,10,100,100,100,100,0
9/28/23 22:38,10:32:39,10,10,100,100,100,100,0
9/28/23 22:38,10:32:40,10,10,100,100,100,100,0
9/28/23 22:38,10:32:43,10,10,100,100,100,100,0
9/28/23 22:38,10:32:48,10,10,100,100,100,100,0
9/28/23 22:38,10:32:51,10,10,100,100,100,100,0
9/28/23 22:39,10:33:07,10,10,100,100,100,100,0
9/28/23 22:39,10:33:08,10,10,100,100,100,100,0
9/28/23 22:39,10:33:09,10,10,100,100,100,100,0
9/28/23 22:39,10:33:10,10,10,100,100,100,100,0
9/28/23 22:39,10:33:24,10,10,100,100,100,100,0
9/28/23 22:39,10:33:27,10,10,100,100,100,100,0
9/28/23 22:39,10:33:33,10,10,100,100,100,100,0
9/28/23 22:39,10:33:39,10,10,100,100,100,100,0
9/28/23 22:39,10:33:41,10,10,100,100,100,100,0
9/28/23 22:39,10:33:44,10,10,100,100,100,100,0
9/28/23 22:39,10:33:45,10,10,100,100,100,100,0
9/28/23 22:39,10:33:46,10,10,100,100,100,100,0
9/28/23 22:39,10:33:51,10,10,100,100,100,100,0
9/28/23 22:39,10:33:57,10,10,100,100,100,100,0
9/28/23 22:40,10:34:06,10,10,100,100,100,100,0
9/28/23 22:40,10:34:07,10,10,100,100,100,100,0
9/28/23 22:40,10:34:16,10,10,100,100,100,100,0
9/28/23 22:40,10:34:18,10,10,100,100,100,100,0
9/28/23 22:40,10:34:20,10,10,100,100,100,100,0
9/28/23 22:40,10:34:48,10,10,100,100,100,100,0
9/28/23 22:40,10:34:51,10,10,100,100,100,100,0
9/28/23 22:42,10:36:20,10,10,100,100,100,100,0
9/28/23 22:42,10:36:21,10,10,100,100,100,100,0
9/28/23 22:42,10:36:35,10,10,100,100,100,100,0
9/28/23 22:42,10:36:36,10,10,100,100,100,100,0
9/28/23 22:45,10:39:20,10,10,100,100,100,100,0
9/28/23 22:45,10:39:21,10,10,100,100,100,100,0
9/28/23 22:45,10:39:31,10,10,100,100,100,100,0
9/28/23 22:45,10:39:32,10,10,100,100,100,100,0
9/28/23 22:45,10:39:52,10,10,100,100,100,100,0
9/28/23 22:45,10:39:53,10,10,100,100,100,100,0
9/28/23 22:45,10:39:56,10,10,100,100,100,100,0
9/28/23 22:45,10:39:57,10,10,100,100,100,100,0
9/28/23 22:46,10:40:10,10,10,100,100,100,100,0
9/28/23 22:46,10:40:11,10,10,100,100,100,100,0
9/28/23 22:46,10:40:24,10,10,100,100,100,100,0
9/28/23 22:46,10:40:25,10,10,100,100,100,100,0
9/28/23 22:46,10:40:42,10,10,100,100,100,100,0
9/28/23 22:46,10:40:43,10,10,100,100,100,100,0
9/28/23 22:46,10:40:45,10,10,100,100,100,100,0
9/28/23 22:46,10:40:46,10,10,100,100,100,100,0
9/28/23 22:46,10:40:52,10,10,100,100,100,100,0
9/28/23 22:46,10:40:53,10,10,100,100,100,100,0
9/28/23 22:47,10:41:17,10,10,100,100,100,100,0
9/28/23 22:47,10:41:18,10,10,100,100,100,100,0
9/28/23 22:47,10:41:21,10,10,100,100,100,100,0
9/28/23 22:47,10:41:22,10,10,100,100,100,100,0
9/28/23 22:47,10:41:24,10,10,100,100,100,100,0
9/28/23 22:47,10:41:25,10,10,100,100,100,100,0
9/28/23 22:47,10:41:27,10,10,100,100,100,100,0
9/28/23 22:47,10:41:28,10,10,100,100,100,100,0
9/28/23 22:47,10:41:39,10,10,100,100,100,100,0
9/28/23 22:47,10:41:40,10,10,100,100,100,100,0
9/28/23 22:47,10:41:42,10,10,100,100,100,100,0
9/28/23 22:47,10:41:43,10,10,100,100,100,100,0
9/28/23 22:47,10:41:45,10,10,100,100,100,100,0
9/28/23 22:47,10:41:46,10,10,100,100,100,100,0
9/28/23 22:47,10:41:47,10,10,100,100,100,100,0
9/28/23 22:47,10:41:48,10,10,100,100,100,100,0
9/28/23 22:47,10:41:49,10,10,100,100,100,100,0
9/28/23 22:47,10:41:50,10,10,100,100,100,100,0
9/28/23 22:47,10:41:56,10,10,100,100,100,100,0
9/28/23 22:47,10:41:59,10,10,100,100,100,100,0
9/28/23 22:48,10:42:03,10,10,100,100,100,100,0
9/28/23 22:48,10:42:04,10,10,100,100,100,100,0
9/28/23 22:48,10:42:05,10,10,100,100,100,100,0
9/28/23 22:48,10:42:06,10,10,100,100,100,100,0
9/28/23 22:48,10:42:09,10,10,100,100,100,100,0
9/28/23 22:48,10:42:10,10,10,100,100,100,100,0
9/28/23 22:48,10:42:15,10,10,100,100,100,100,0
9/28/23 22:48,10:42:16,10,10,100,100,100,100,0
9/28/23 22:48,10:42:25,10,10,100,100,100,100,0
9/28/23 22:48,10:42:26,10,10,100,100,100,100,0
9/28/23 22:48,10:42:30,10,10,100,100,100,100,0
9/28/23 22:48,10:42:32,10,10,100,100,100,100,0
9/28/23 22:48,10:42:33,10,10,100,100,100,100,0
9/28/23 22:48,10:42:36,10,10,100,100,100,100,0
9/28/23 22:48,10:42:37,10,10,100,100,100,100,0
9/28/23 22:48,10:42:51,10,10,100,100,100,100,0
9/28/23 22:48,10:42:52,10,10,100,100,100,100,0
9/28/23 22:48,10:42:53,10,10,100,100,100,100,0
9/28/23 22:48,10:42:54,10,10,100,100,100,100,0
9/28/23 22:48,10:42:55,10,10,100,100,100,100,0
9/28/23 22:48,10:42:56,10,10,100,100,100,100,0
9/28/23 22:48,10:42:57,10,10,100,100,100,100,0
9/28/23 22:48,10:42:58,10,10,100,100,100,100,0
9/28/23 22:48,10:43:00,10,10,100,100,100,100,0
9/28/23 22:49,10:43:01,10,10,100,100,100,100,0
9/28/23 22:49,10:43:03,10,10,100,100,100,100,0
9/28/23 22:49,10:43:05,10,10,100,100,100,100,0
9/28/23 22:49,10:43:06,10,10,100,100,100,100,0
9/28/23 22:49,10:43:07,10,10,100,100,100,100,0
9/28/23 22:49,10:43:08,10,10,100,100,100,100,0
9/28/23 22:49,10:43:09,10,10,100,100,100,100,0
9/28/23 22:49,10:43:13,10,10,100,100,100,100,0
9/28/23 22:49,10:43:15,10,10,100,100,100,100,0
9/28/23 22:49,10:43:16,10,10,100,100,100,100,0
9/28/23 22:49,10:43:17,10,10,100,100,100,100,0
9/28/23 22:49,10:43:19,10,10,100,100,100,100,0
9/28/23 22:49,10:43:20,10,10,100,100,100,100,0
9/28/23 22:49,10:43:21,10,10,100,100,100,100,0
9/28/23 22:49,10:43:23,10,10,100,100,100,100,0
9/28/23 22:49,10:43:25,10,10,100,100,100,100,0
9/28/23 22:49,10:43:28,10,10,100,100,100,100,0
9/28/23 22:49,10:43:29,10,10,100,100,100,100,0
9/28/23 22:49,10:43:30,10,10,100,100,100,100,0
9/28/23 22:49,10:43:31,10,10,100,100,100,100,0
9/28/23 22:49,10:43:32,10,10,100,100,100,100,0
9/28/23 22:49,10:43:33,10,10,100,100,100,100,0
9/28/23 22:49,10:43:34,10,10,100,100,100,100,0
9/28/23 22:49,10:43:35,10,10,100,100,100,100,0
9/28/23 22:49,10:43:36,10,10,100,100,100,100,0
9/28/23 22:49,10:43:37,10,10,100,100,100,100,0
9/28/23 22:49,10:43:39,10,10,100,100,100,100,0
9/28/23 22:49,10:43:40,10,10,100,100,100,100,0
9/28/23 22:49,10:43:41,10,10,100,100,100,100,0
9/28/23 22:49,10:43:44,10,10,100,100,100,100,0
9/28/23 22:49,10:43:45,10,10,100,100,100,100,0
9/28/23 22:49,10:43:48,10,10,100,100,100,100,0
9/28/23 22:49,10:43:49,10,10,100,100,100,100,0
9/28/23 22:49,10:43:50,10,10,100,100,100,100,0
9/28/23 22:49,10:43:52,10,10,100,100,100,100,0
9/28/23 22:49,10:43:53,10,10,100,100,100,100,0
9/28/23 22:49,10:43:54,10,10,100,100,100,100,0
9/28/23 22:49,10:43:55,10,10,100,100,100,100,0
9/28/23 22:49,10:43:57,10,10,100,100,100,100,0
9/28/23 22:49,10:44:00,10,10,100,100,100,100,0
9/28/23 22:50,10:44:02,10,10,100,100,100,100,0
9/28/23 22:50,10:44:04,10,10,100,100,100,100,0
9/28/23 22:50,10:44:06,10,10,100,100,100,100,0
9/28/23 22:50,10:44:07,10,10,100,100,100,100,0
9/28/23 22:50,10:44:08,10,10,100,100,100,100,0
9/28/23 22:50,10:44:14,10,10,100,100,100,100,0
9/28/23 22:50,10:44:16,10,10,100,100,100,100,0
9/28/23 22:50,10:44:20,10,10,100,100,100,100,0
9/28/23 22:50,10:44:21,10,10,100,100,100,100,0
9/28/23 22:50,10:44:22,10,10,100,100,100,100,0
9/28/23 22:50,10:44:23,10,10,100,100,100,100,0
9/28/23 22:50,10:44:24,10,10,100,100,100,100,0
9/28/23 22:50,10:44:25,10,10,100,100,100,100,0
9/28/23 22:50,10:44:26,10,10,100,100,100,100,0
9/28/23 22:50,10:44:28,10,10,100,100,100,100,0
9/28/23 22:50,10:44:32,10,10,100,100,100,100,0
9/28/23 22:50,10:44:33,10,10,100,100,100,100,0
9/28/23 22:50,10:44:34,10,10,100,100,100,100,0
9/28/23 22:50,10:44:35,10,10,100,100,100,100,0
9/28/23 22:50,10:44:37,10,10,100,100,100,100,0
9/28/23 22:50,10:44:38,10,10,100,100,100,100,0
9/28/23 22:50,10:44:46,10,10,100,100,100,100,0
9/28/23 22:50,10:44:47,10,10,100,100,100,100,0
9/28/23 22:50,10:44:48,10,10,100,100,100,100,0
9/28/23 22:50,10:44:49,10,10,100,100,100,100,0
9/28/23 22:50,10:44:51,10,10,100,100,100,100,0
9/28/23 22:50,10:44:53,10,10,100,100,100,100,0
9/28/23 22:50,10:44:55,10,10,100,100,100,100,0
9/28/23 22:50,10:44:56,10,10,100,100,100,100,0
9/28/23 22:51,10:45:05,10,10,100,100,100,100,0
9/28/23 22:51,10:45:07,10,10,100,100,100,100,0
9/28/23 22:51,10:45:12,10,10,100,100,100,100,0
9/28/23 22:51,10:45:13,10,10,100,100,100,100,0
9/28/23 22:51,10:45:18,10,10,100,100,100,100,0
9/28/23 22:51,10:45:19,10,10,100,100,100,100,0
9/28/23 22:51,10:45:21,10,10,100,100,100,100,0
9/28/23 22:51,10:45:22,10,10,100,100,100,100,0
9/28/23 22:51,10:45:25,10,10,100,100,100,100,0
9/28/23 22:51,10:45:28,10,10,100,100,100,100,0
9/28/23 22:51,10:45:45,10,10,100,100,100,100,0
9/28/23 22:51,10:45:46,10,10,100,100,100,100,0
9/28/23 22:51,10:45:47,10,10,100,100,100,100,0
9/28/23 22:51,10:45:49,10,10,100,100,100,100,0
9/28/23 22:51,10:45:52,10,10,100,100,100,100,0
9/28/23 22:51,10:45:53,10,10,100,100,100,100,0
9/28/23 22:51,10:45:58,10,10,100,100,100,100,0
9/28/23 22:51,10:45:59,10,10,100,100,100,100,0
9/28/23 22:52,10:46:05,10,10,100,100,100,100,0
9/28/23 22:52,10:46:06,10,10,100,100,100,100,0
9/28/23 22:52,10:46:09,10,10,100,100,100,100,0
9/28/23 22:52,10:46:10,10,10,100,100,100,100,0
9/28/23 22:52,10:46:20,10,10,100,100,100,100,0
9/28/23 22:52,10:46:21,10,10,100,100,100,100,0
9/28/23 22:52,10:46:28,10,10,100,100,100,100,0
9/28/23 22:52,10:46:29,10,10,100,100,100,100,0
9/28/23 22:52,10:46:52,10,10,100,100,100,100,0
9/28/23 22:52,10:46:53,10,10,100,100,100,100,0
9/28/23 22:52,10:46:59,10,10,100,100,100,100,0
9/28/23 22:52,10:47:00,10,10,100,100,100,100,0
9/28/23 22:54,10:48:16,10,10,100,100,100,100,0
9/28/23 22:54,10:48:17,10,10,100,100,100,100,0
9/28/23 22:54,10:48:47,10,10,100,100,100,100,0
9/28/23 22:54,10:48:48,10,10,100,100,100,100,0
9/28/23 22:55,10:49:04,10,10,100,100,100,100,0
9/28/23 22:55,10:49:05,10,10,100,100,100,100,0
9/28/23 22:55,10:49:15,10,10,100,100,100,100,0
9/28/23 22:55,10:49:16,10,10,100,100,100,100,0
9/28/23 22:55,10:49:41,10,10,100,100,100,100,0
9/28/23 22:55,10:49:42,10,10,100,100,100,100,0
9/28/23 22:55,10:49:49,10,10,100,100,100,100,0
9/28/23 22:55,10:49:50,10,10,100,100,100,100,0
9/28/23 22:55,10:49:56,10,10,100,100,100,100,0
9/28/23 22:55,10:49:57,10,10,100,100,100,100,0
9/28/23 22:56,10:50:14,10,10,100,100,100,100,0
9/28/23 22:56,10:50:15,10,10,100,100,100,100,0
9/28/23 22:56,10:50:17,10,10,100,100,100,100,0
9/28/23 22:56,10:50:18,10,10,100,100,100,100,0
9/28/23 22:56,10:50:20,10,10,100,100,100,100,0
9/28/23 22:56,10:50:21,10,10,100,100,100,100,0
9/28/23 22:56,10:50:23,10,10,100,100,100,100,0
9/28/23 22:56,10:50:24,10,10,100,100,100,100,0
9/28/23 22:56,10:50:37,10,10,100,100,100,100,0
9/28/23 22:56,10:50:38,10,10,100,100,100,100,0
9/28/23 22:56,10:50:41,10,10,100,100,100,100,0
9/28/23 22:56,10:50:42,10,10,100,100,100,100,0
9/28/23 22:56,10:50:43,10,10,100,100,100,100,0
9/28/23 22:56,10:50:44,10,10,100,100,100,100,0
9/28/23 22:56,10:50:47,10,10,100,100,100,100,0
9/28/23 22:56,10:50:48,10,10,100,100,100,100,0
9/28/23 22:56,10:50:49,10,10,100,100,100,100,0
9/28/23 22:56,10:50:50,10,10,100,100,100,100,0
9/28/23 22:56,10:50:53,10,10,100,100,100,100,0
9/28/23 22:56,10:50:54,10,10,100,100,100,100,0
9/28/23 22:56,10:50:56,10,10,100,100,100,100,0
9/28/23 22:56,10:50:58,10,10,100,100,100,100,0
9/28/23 22:57,10:51:02,10,10,100,100,100,100,0
9/28/23 22:57,10:51:09,10,10,100,100,100,100,0
9/28/23 22:57,10:51:11,10,10,100,100,100,100,0
9/28/23 22:57,10:51:14,10,10,100,100,100,100,0
9/28/23 22:57,10:51:15,10,10,100,100,100,100,0
9/28/23 22:57,10:51:19,10,10,100,100,100,100,0
9/28/23 22:57,10:51:20,10,10,100,100,100,100,0
9/28/23 22:57,10:51:32,10,10,100,100,100,100,0
9/28/23 22:57,10:51:33,10,10,100,100,100,100,0
9/28/23 22:57,10:51:37,10,10,100,100,100,100,0
9/28/23 22:57,10:51:40,10,10,100,100,100,100,0
9/28/23 22:57,10:51:41,10,10,100,100,100,100,0
9/28/23 22:57,10:51:42,10,10,100,100,100,100,0
9/28/23 22:57,10:51:49,10,10,100,100,100,100,0
9/28/23 22:57,10:51:50,10,10,100,100,100,100,0
9/28/23 22:57,10:51:51,10,10,100,100,100,100,0
9/28/23 22:57,10:51:52,10,10,100,100,100,100,0
9/28/23 22:58,10:52:02,10,10,100,100,100,100,0
9/28/23 22:58,10:52:04,10,10,100,100,100,100,0
9/28/23 22:58,10:52:08,10,10,100,100,100,100,0
9/28/23 22:58,10:52:10,10,10,100,100,100,100,0
9/28/23 22:58,10:52:11,10,10,100,100,100,100,0
9/28/23 22:58,10:52:12,10,10,100,100,100,100,0
9/28/23 22:58,10:52:13,10,10,100,100,100,100,0
9/28/23 22:58,10:52:14,10,10,100,100,100,100,0
9/28/23 22:58,10:52:17,10,10,100,100,100,100,0
9/28/23 22:58,10:52:18,10,10,100,100,100,100,0
9/28/23 22:58,10:52:19,10,10,100,100,100,100,0
9/28/23 22:58,10:52:20,10,10,100,100,100,100,0
9/28/23 22:58,10:52:22,10,10,100,100,100,100,0
9/28/23 22:58,10:52:23,10,10,100,100,100,100,0
9/28/23 22:58,10:52:24,10,10,100,100,100,100,0
9/28/23 22:58,10:52:25,10,10,100,100,100,100,0
9/28/23 22:58,10:52:28,10,10,100,100,100,100,0
9/28/23 22:58,10:52:31,10,10,100,100,100,100,0
9/28/23 22:58,10:52:58,10,10,100,100,100,100,0
9/28/23 22:58,10:53:00,10,10,100,100,100,100,0
9/28/23 22:59,10:53:16,10,10,100,100,100,100,0
9/28/23 22:59,10:53:17,10,10,100,100,100,100,0
9/28/23 23:04,10:58:46,10,10,100,100,100,100,0
9/28/23 23:04,10:58:47,10,10,100,100,100,100,0
9/28/23 23:05,10:59:34,10,10,100,100,100,100,0
9/28/23 23:05,10:59:35,10,10,100,100,100,100,0
9/28/23 23:05,10:59:40,10,10,100,100,100,100,0
9/28/23 23:05,10:59:42,10,10,100,100,100,100,0
9/28/23 23:05,10:59:46,10,10,100,100,100,100,0
9/28/23 23:05,10:59:47,10,10,100,100,100,100,0
9/28/23 23:05,10:59:52,10,10,100,100,100,100,0
9/28/23 23:05,10:59:53,10,10,100,100,100,100,0
9/28/23 23:05,10:59:55,10,10,100,100,100,100,0
9/28/23 23:05,10:59:56,10,10,100,100,100,100,0
9/28/23 23:06,11:00:03,10,10,100,100,100,100,0
9/28/23 23:06,11:00:04,10,10,100,100,100,100,0
9/28/23 23:06,11:00:15,10,10,100,100,100,100,0
9/28/23 23:06,11:00:16,10,10,100,100,100,100,0
9/28/23 23:06,11:00:21,10,10,100,100,100,100,0
9/28/23 23:06,11:00:23,10,10,100,100,100,100,0
9/28/23 23:06,11:00:25,10,10,100,100,100,100,0
9/28/23 23:06,11:00:26,10,10,100,100,100,100,0
9/28/23 23:06,11:00:34,10,10,100,100,100,100,0
9/28/23 23:06,11:00:37,10,10,100,100,100,100,0
9/28/23 23:06,11:00:40,10,10,100,100,100,100,0
9/28/23 23:06,11:00:41,10,10,100,100,100,100,0
9/28/23 23:06,11:00:42,10,10,100,100,100,100,0
9/28/23 23:06,11:00:44,10,10,100,100,100,100,0
9/28/23 23:06,11:00:47,10,10,100,100,100,100,0
9/28/23 23:06,11:00:50,10,10,100,100,100,100,0
9/28/23 23:06,11:00:52,10,10,100,100,100,100,0
9/28/23 23:06,11:00:55,10,10,100,100,100,100,0
9/28/23 23:06,11:00:56,10,10,100,100,100,100,0
9/28/23 23:06,11:00:57,10,10,100,100,100,100,0
9/28/23 23:06,11:00:58,10,10,100,100,100,100,0
9/28/23 23:06,11:00:59,10,10,100,100,100,100,0
9/28/23 23:06,11:01:00,10,10,100,100,100,100,0
9/28/23 23:07,11:01:01,10,10,100,100,100,100,0
9/28/23 23:07,11:01:03,10,10,100,100,100,100,0
9/28/23 23:07,11:01:04,10,10,100,100,100,100,0
9/28/23 23:07,11:01:06,10,10,100,100,100,100,0
9/28/23 23:07,11:01:07,10,10,100,100,100,100,0
9/28/23 23:07,11:01:10,10,10,100,100,100,100,0
9/28/23 23:07,11:01:11,10,10,100,100,100,100,0
9/28/23 23:07,11:01:12,10,10,100,100,100,100,0
9/28/23 23:07,11:01:15,10,10,100,100,100,100,0
9/28/23 23:07,11:01:16,10,10,100,100,100,100,0
9/28/23 23:07,11:01:17,10,10,100,100,100,100,0
9/28/23 23:07,11:01:19,10,10,100,100,100,100,0
9/28/23 23:07,11:01:20,10,10,100,100,100,100,0
9/28/23 23:07,11:01:21,10,10,100,100,100,100,0
9/28/23 23:07,11:01:23,10,10,100,100,100,100,0
9/28/23 23:07,11:01:24,10,10,100,100,100,100,0
9/28/23 23:07,11:01:25,10,10,100,100,100,100,0
9/28/23 23:07,11:01:27,10,10,100,100,100,100,0
9/28/23 23:07,11:01:29,10,10,100,100,100,100,0
9/28/23 23:07,11:01:30,10,10,100,100,100,100,0
9/28/23 23:07,11:01:31,10,10,100,100,100,100,0
9/28/23 23:07,11:01:32,10,10,100,100,100,100,0
9/28/23 23:07,11:01:34,10,10,100,100,100,100,0
9/28/23 23:07,11:01:38,10,10,100,100,100,100,0
9/28/23 23:07,11:01:39,10,10,100,100,100,100,0
9/28/23 23:07,11:01:46,10,10,100,100,100,100,0
9/28/23 23:07,11:01:47,10,10,100,100,100,100,0
9/28/23 23:07,11:01:50,10,10,100,100,100,100,0
9/28/23 23:07,11:01:51,10,10,100,100,100,100,0
9/28/23 23:07,11:01:56,10,10,100,100,100,100,0
9/28/23 23:07,11:01:57,10,10,100,100,100,100,0
9/28/23 23:07,11:01:58,10,10,100,100,100,100,0
9/28/23 23:07,11:02:00,10,10,100,100,100,100,0
9/28/23 23:08,11:02:01,10,10,100,100,100,100,0
9/28/23 23:08,11:02:06,10,10,100,100,100,100,0
9/28/23 23:08,11:02:07,10,10,100,100,100,100,0
9/28/23 23:08,11:02:15,10,10,100,100,100,100,0
9/28/23 23:08,11:02:16,10,10,100,100,100,100,0
9/28/23 23:08,11:02:23,10,10,100,100,100,100,0
9/28/23 23:08,11:02:24,10,10,100,100,100,100,0
9/28/23 23:08,11:02:34,10,10,100,100,100,100,0
9/28/23 23:08,11:02:36,10,10,100,100,100,100,0
9/28/23 23:08,11:02:38,10,10,100,100,100,100,0
9/28/23 23:08,11:02:39,10,10,100,100,100,100,0
9/28/23 23:08,11:02:41,10,10,100,100,100,100,0
9/28/23 23:08,11:02:42,10,10,100,100,100,100,0
9/28/23 23:09,11:03:55,10,10,100,100,100,100,0
9/28/23 23:09,11:03:56,10,10,100,100,100,100,0
9/28/23 23:14,11:08:01,10,10,100,100,100,100,0
9/28/23 23:14,11:08:04,10,10,100,100,100,100,0
9/28/23 23:14,11:08:05,10,10,100,100,100,100,0
9/28/23 23:14,11:08:08,10,10,100,100,100,100,0
9/28/23 23:14,11:08:25,10,10,100,100,100,100,0
9/28/23 23:14,11:08:29,10,10,100,100,100,100,0
9/28/23 23:14,11:08:33,10,10,100,100,100,100,0
9/28/23 23:14,11:08:34,10,10,100,100,100,100,0
9/28/23 23:14,11:08:49,10,10,100,100,100,100,0
9/28/23 23:14,11:08:50,10,10,100,100,100,100,0
9/28/23 23:14,11:08:51,10,10,100,100,100,100,0
9/28/23 23:14,11:08:52,10,10,100,100,100,100,0
9/28/23 23:14,11:08:59,10,10,100,100,100,100,0
9/28/23 23:15,11:09:04,10,10,100,100,100,100,0
9/28/23 23:15,11:09:05,10,10,100,100,100,100,0
9/28/23 23:15,11:09:07,10,10,100,100,100,100,0
9/28/23 23:15,11:09:12,10,10,100,100,100,100,0
9/28/23 23:15,11:09:15,10,10,100,100,100,100,0
9/28/23 23:15,11:09:16,10,10,100,100,100,100,0
9/28/23 23:15,11:09:24,10,10,100,100,100,100,0
9/28/23 23:15,11:09:27,10,10,100,100,100,100,0
