Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,"AM-PMMA-THF-Ethyl Acetate-1,2-dichlorobenzene-1,2-dichloroethane",2 Dichlorobenzene-1,2 Dichloroethane,,,,,
Reactor1,14.91 mg/ml PMMA in THF,,,,,,,
Reactor2,15.1 mg/ml PMMA in Ethyl Acetate,,,,,,,
Reactor3,"14.98 mg/ml PMMA in 1,2-dichlorobenzene",,,,,,,
Reactor4,"14.96 mg/ml PMMA in 1,2-dichloroethane",,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PMMA:33,,,,,,,
solvent_ids,THF:18,Ethyl Acetate:19,"1,2-dichlorobenzene:39","1,2-dichloroethane:37",,,,
Start of Experiment,11/10/23 12:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Stir (Bottom) at,900, rpm,,,,,,
Hold at,20, for ,21, sec,,,,
Tune,,,,,,,,
11/10/23 16:09,3:13:54,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:13:55,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:13:56,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:13:57,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:13:58,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:13:59,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:14:00,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:14:01,34.3,34.4,100,100,100,100,0
11/10/23 16:10,3:14:02,34.3,34.3,100,100,100,100,0
11/10/23 16:10,3:14:04,34.3,34.3,100,100,100,100,0
11/10/23 16:10,3:14:05,34.3,34.3,100,100,100,100,0
11/10/23 16:10,3:14:06,34.2,34.3,100,100,100,100,0
11/10/23 16:10,3:14:07,34.2,34.3,100,100,100,100,0
11/10/23 16:10,3:14:10,34.2,34.3,100,100,100,100,0
11/10/23 16:10,3:14:12,34.2,34.3,100,100,100,100,0
11/10/23 16:10,3:14:13,34.2,34.3,100,100,100,100,0
11/10/23 16:10,3:14:14,34.2,34.2,100,100,100,100,0
11/10/23 16:10,3:14:15,34.2,34.2,100,100,100,100,0
11/10/23 16:10,3:14:16,34.2,34.2,100,100,100,100,0
11/10/23 16:10,3:14:17,34.1,34.2,100,100,100,100,0
11/10/23 16:10,3:14:18,34.1,34.2,100,100,100,100,0
11/10/23 16:10,3:14:19,34.1,34.2,100,100,100,100,0
11/10/23 16:10,3:14:23,34.1,34.2,100,100,100,100,0
11/10/23 16:10,3:14:24,34.1,34.1,100,100,100,100,0
11/10/23 16:10,3:14:26,34.1,34.1,100,100,100,100,0
11/10/23 16:10,3:14:27,34.1,34.1,100,100,100,100,0
11/10/23 16:10,3:14:28,34.1,34.1,100,100,100,100,0
11/10/23 16:10,3:14:29,34,34.1,100,100,100,100,0
11/10/23 16:10,3:14:31,34,34.1,100,100,100,100,0
11/10/23 16:10,3:14:32,34,34.1,100,100,100,100,0
11/10/23 16:10,3:14:34,34,34.1,100,100,100,100,0
11/10/23 16:10,3:14:35,34,34.1,100,100,100,100,0
11/10/23 16:10,3:14:36,34,34,100,100,100,100,0
11/10/23 16:10,3:14:38,34,34,100,100,100,100,0
11/10/23 16:10,3:14:39,34,34,100,100,100,100,0
11/10/23 16:10,3:14:41,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:42,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:43,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:44,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:45,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:46,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:47,33.9,34,100,100,100,100,0
11/10/23 16:10,3:14:48,33.9,33.9,100,100,100,100,0
11/10/23 16:10,3:14:49,33.9,33.9,100,100,100,100,0
11/10/23 16:10,3:14:50,33.9,33.9,100,100,100,100,0
11/10/23 16:10,3:14:52,33.9,33.9,100,100,100,100,0
11/10/23 16:10,3:14:54,33.8,33.9,100,100,100,100,0
11/10/23 16:11,3:14:55,33.8,33.9,100,100,100,100,0
11/10/23 16:11,3:14:58,33.8,33.9,100,100,100,100,0
11/10/23 16:11,3:15:00,33.8,33.9,100,100,100,100,0
11/10/23 16:11,3:15:01,33.8,33.8,100,100,100,100,0
11/10/23 16:11,3:15:04,33.8,33.8,100,100,100,100,0
11/10/23 16:11,3:15:05,33.8,33.8,100,100,100,100,0
11/10/23 16:11,3:15:06,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:07,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:08,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:09,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:10,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:13,33.7,33.8,100,100,100,100,0
11/10/23 16:11,3:15:14,33.7,33.7,100,100,100,100,0
11/10/23 16:11,3:15:16,33.7,33.7,100,100,100,100,0
11/10/23 16:11,3:15:17,33.7,33.7,100,100,100,100,0
11/10/23 16:11,3:15:18,33.6,33.7,100,100,100,100,0
11/10/23 16:11,3:15:23,33.6,33.7,100,100,100,100,0
11/10/23 16:11,3:15:24,33.6,33.7,100,100,100,100,0
11/10/23 16:11,3:15:25,33.6,33.6,100,100,100,100,0
11/10/23 16:11,3:15:29,33.5,33.6,100,100,100,100,0
11/10/23 16:11,3:15:30,33.5,33.6,100,100,100,100,0
11/10/23 16:11,3:15:31,33.5,33.6,100,100,100,100,0
11/10/23 16:11,3:15:35,33.5,33.6,100,100,100,100,0
11/10/23 16:11,3:15:36,33.5,33.5,100,100,100,100,0
11/10/23 16:11,3:15:37,33.5,33.5,100,100,100,100,0
11/10/23 16:11,3:15:38,33.5,33.5,100,100,100,100,0
11/10/23 16:11,3:15:41,33.4,33.5,100,100,100,100,0
11/10/23 16:11,3:15:47,33.4,33.5,100,100,100,100,0
11/10/23 16:11,3:15:48,33.4,33.4,100,100,100,100,0
11/10/23 16:11,3:15:49,33.4,33.4,100,100,100,100,0
11/10/23 16:11,3:15:51,33.4,33.4,100,100,100,100,0
11/10/23 16:11,3:15:53,33.3,33.4,100,100,100,100,0
11/10/23 16:11,3:15:54,33.3,33.4,100,100,100,100,0
11/10/23 16:12,3:15:56,33.3,33.4,100,100,100,100,0
11/10/23 16:12,3:15:57,33.3,33.4,100,100,100,100,0
11/10/23 16:12,3:15:58,33.3,33.4,100,100,100,100,0
11/10/23 16:12,3:15:59,33.3,33.4,100,100,100,100,0
11/10/23 16:12,3:16:00,33.3,33.3,100,100,100,100,0
11/10/23 16:12,3:16:05,33.2,33.3,100,100,100,100,0
11/10/23 16:12,3:16:12,33.2,33.3,100,100,100,100,0
11/10/23 16:12,3:16:13,33.2,33.2,100,100,100,100,0
11/10/23 16:12,3:16:18,33.1,33.2,100,100,100,100,0
11/10/23 16:12,3:16:26,33.1,33.2,100,100,100,100,0
11/10/23 16:12,3:16:27,33.1,33.1,100,100,100,100,0
11/10/23 16:12,3:16:30,33,33.1,100,100,100,100,0
11/10/23 16:12,3:16:36,33,33.1,100,100,100,100,0
11/10/23 16:12,3:16:37,33,33,100,100,100,100,0
11/10/23 16:12,3:16:41,32.9,33,100,100,100,100,0
11/10/23 16:12,3:16:47,32.9,33,100,100,100,100,0
11/10/23 16:12,3:16:48,32.9,32.9,100,100,100,100,0
11/10/23 16:12,3:16:53,32.8,32.9,100,100,100,100,0
11/10/23 16:13,3:17:00,32.8,32.9,100,100,100,100,0
11/10/23 16:13,3:17:01,32.8,32.8,100,100,100,100,0
11/10/23 16:13,3:17:05,32.7,32.8,100,100,100,100,0
11/10/23 16:13,3:17:12,32.7,32.8,100,100,100,100,0
11/10/23 16:13,3:17:13,32.7,32.7,100,100,100,100,0
11/10/23 16:13,3:17:17,32.6,32.7,100,100,100,100,0
11/10/23 16:13,3:17:20,32.6,32.7,100,100,100,100,0
11/10/23 16:13,3:17:21,32.6,32.7,100,100,100,100,0
11/10/23 16:13,3:17:25,32.6,32.7,100,100,100,100,0
11/10/23 16:13,3:17:26,32.6,32.6,100,100,100,100,0
11/10/23 16:13,3:17:30,32.5,32.6,100,100,100,100,0
11/10/23 16:13,3:17:35,32.5,32.6,100,100,100,100,0
11/10/23 16:13,3:17:37,32.5,32.6,100,100,100,100,0
11/10/23 16:13,3:17:38,32.5,32.5,100,100,100,100,0
11/10/23 16:13,3:17:42,32.4,32.5,100,100,100,100,0
11/10/23 16:13,3:17:48,32.4,32.5,100,100,100,100,0
11/10/23 16:13,3:17:49,32.4,32.4,100,100,100,100,0
11/10/23 16:13,3:17:51,32.4,32.4,100,100,100,100,0
11/10/23 16:13,3:17:52,32.4,32.4,100,100,100,100,0
11/10/23 16:13,3:17:53,32.3,32.4,100,100,100,100,0
11/10/23 16:13,3:17:54,32.3,32.4,100,100,100,100,0
11/10/23 16:14,3:17:55,32.3,32.4,100,100,100,100,0
11/10/23 16:14,3:17:56,32.3,32.4,100,100,100,100,0
11/10/23 16:14,3:17:57,32.3,32.4,100,100,100,100,0
11/10/23 16:14,3:17:59,32.3,32.4,100,100,100,100,0
11/10/23 16:14,3:18:00,32.3,32.3,100,100,100,100,0
11/10/23 16:14,3:18:02,32.3,32.3,100,100,100,100,0
11/10/23 16:14,3:18:03,32.3,32.3,100,100,100,100,0
11/10/23 16:14,3:18:05,32.2,32.3,100,100,100,100,0
11/10/23 16:14,3:18:12,32.2,32.3,100,100,100,100,0
11/10/23 16:14,3:18:13,32.2,32.2,100,100,100,100,0
11/10/23 16:14,3:18:15,32.2,32.2,100,100,100,100,0
11/10/23 16:14,3:18:16,32.2,32.2,100,100,100,100,0
11/10/23 16:14,3:18:17,32.1,32.2,100,100,100,100,0
11/10/23 16:14,3:18:19,32.1,32.2,100,100,100,100,0
11/10/23 16:14,3:18:22,32.1,32.2,100,100,100,100,0
11/10/23 16:14,3:18:23,32.1,32.2,100,100,100,100,0
11/10/23 16:14,3:18:24,32.1,32.2,100,100,100,100,0
11/10/23 16:14,3:18:25,32.1,32.1,100,100,100,100,0
11/10/23 16:14,3:18:29,32,32.1,100,100,100,100,0
11/10/23 16:14,3:18:30,32,32.1,100,100,100,100,0
11/10/23 16:14,3:18:32,32,32.1,100,100,100,100,0
11/10/23 16:14,3:18:35,32,32.1,100,100,100,100,0
11/10/23 16:14,3:18:37,32,32,100,100,100,100,0
11/10/23 16:14,3:18:42,31.9,32,100,100,100,100,0
11/10/23 16:14,3:18:49,31.9,32,100,100,100,100,0
11/10/23 16:14,3:18:50,31.9,31.9,100,100,100,100,0
11/10/23 16:14,3:18:53,31.8,31.9,100,100,100,100,0
11/10/23 16:15,3:18:59,31.8,31.9,100,100,100,100,0
11/10/23 16:15,3:19:00,31.8,31.8,100,100,100,100,0
11/10/23 16:15,3:19:01,31.8,31.9,100,100,100,100,0
11/10/23 16:15,3:19:02,31.8,31.8,100,100,100,100,0
11/10/23 16:15,3:19:05,31.7,31.8,100,100,100,100,0
11/10/23 16:15,3:19:12,31.7,31.8,100,100,100,100,0
11/10/23 16:15,3:19:13,31.7,31.7,100,100,100,100,0
11/10/23 16:15,3:19:17,31.6,31.7,100,100,100,100,0
11/10/23 16:15,3:19:23,31.6,31.7,100,100,100,100,0
11/10/23 16:15,3:19:24,31.6,31.6,100,100,100,100,0
11/10/23 16:15,3:19:29,31.5,31.6,100,100,100,100,0
11/10/23 16:15,3:19:35,31.5,31.6,100,100,100,100,0
11/10/23 16:15,3:19:36,31.5,31.5,100,100,100,100,0
11/10/23 16:15,3:19:41,31.4,31.5,100,100,100,100,0
11/10/23 16:15,3:19:47,31.4,31.5,100,100,100,100,0
11/10/23 16:15,3:19:48,31.4,31.4,100,100,100,100,0
11/10/23 16:15,3:19:54,31.3,31.4,100,100,100,100,0
11/10/23 16:16,3:19:56,31.3,31.4,100,100,100,100,0
11/10/23 16:16,3:19:57,31.3,31.4,100,100,100,100,0
11/10/23 16:16,3:19:59,31.3,31.4,100,100,100,100,0
11/10/23 16:16,3:20:00,31.3,31.4,100,100,100,100,0
11/10/23 16:16,3:20:01,31.3,31.3,100,100,100,100,0
11/10/23 16:16,3:20:05,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:06,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:07,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:09,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:10,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:12,31.2,31.3,100,100,100,100,0
11/10/23 16:16,3:20:13,31.2,31.2,100,100,100,100,0
11/10/23 16:16,3:20:14,31.2,31.2,100,100,100,100,0
11/10/23 16:16,3:20:16,31.2,31.2,100,100,100,100,0
11/10/23 16:16,3:20:17,31.1,31.2,100,100,100,100,0
11/10/23 16:16,3:20:18,31.1,31.2,100,100,100,100,0
11/10/23 16:16,3:20:22,31.1,31.2,100,100,100,100,0
11/10/23 16:16,3:20:24,31.1,31.2,100,100,100,100,0
11/10/23 16:16,3:20:25,31.1,31.1,100,100,100,100,0
11/10/23 16:16,3:20:27,31.1,31.1,100,100,100,100,0
11/10/23 16:16,3:20:29,31,31.1,100,100,100,100,0
11/10/23 16:16,3:20:34,31,31.1,100,100,100,100,0
11/10/23 16:16,3:20:35,31,31.1,100,100,100,100,0
11/10/23 16:16,3:20:36,31,31,100,100,100,100,0
11/10/23 16:16,3:20:40,31,31,100,100,100,100,0
11/10/23 16:16,3:20:41,30.9,31,100,100,100,100,0
11/10/23 16:16,3:20:44,30.9,31,100,100,100,100,0
11/10/23 16:16,3:20:46,30.9,31,100,100,100,100,0
11/10/23 16:16,3:20:47,30.9,31,100,100,100,100,0
11/10/23 16:16,3:20:48,30.9,30.9,100,100,100,100,0
11/10/23 16:16,3:20:53,30.8,30.9,100,100,100,100,0
11/10/23 16:16,3:20:54,30.8,30.9,100,100,100,100,0
11/10/23 16:17,3:21:01,30.8,30.9,100,100,100,100,0
11/10/23 16:17,3:21:02,30.8,30.8,100,100,100,100,0
11/10/23 16:17,3:21:04,30.8,30.8,100,100,100,100,0
11/10/23 16:17,3:21:05,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:06,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:07,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:08,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:09,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:10,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:12,30.7,30.8,100,100,100,100,0
11/10/23 16:17,3:21:13,30.7,30.7,100,100,100,100,0
11/10/23 16:17,3:21:14,30.7,30.7,100,100,100,100,0
11/10/23 16:17,3:21:16,30.7,30.7,100,100,100,100,0
11/10/23 16:17,3:21:17,30.7,30.7,100,100,100,100,0
11/10/23 16:17,3:21:18,30.6,30.7,100,100,100,100,0
11/10/23 16:17,3:21:19,30.6,30.7,100,100,100,100,0
11/10/23 16:17,3:21:20,30.6,30.7,100,100,100,100,0
11/10/23 16:17,3:21:25,30.6,30.7,100,100,100,100,0
11/10/23 16:17,3:21:26,30.6,30.6,100,100,100,100,0
11/10/23 16:17,3:21:28,30.6,30.6,100,100,100,100,0
11/10/23 16:17,3:21:29,30.5,30.6,100,100,100,100,0
11/10/23 16:17,3:21:30,30.5,30.6,100,100,100,100,0
11/10/23 16:17,3:21:32,30.5,30.6,100,100,100,100,0
11/10/23 16:17,3:21:33,30.5,30.6,100,100,100,100,0
11/10/23 16:17,3:21:37,30.5,30.6,100,100,100,100,0
11/10/23 16:17,3:21:38,30.5,30.5,100,100,100,100,0
11/10/23 16:17,3:21:40,30.5,30.5,100,100,100,100,0
11/10/23 16:17,3:21:41,30.4,30.5,100,100,100,100,0
11/10/23 16:17,3:21:42,30.4,30.5,100,100,100,100,0
11/10/23 16:17,3:21:45,30.4,30.5,100,100,100,100,0
11/10/23 16:17,3:21:49,30.4,30.5,100,100,100,100,0
11/10/23 16:17,3:21:50,30.4,30.4,100,100,100,100,0
11/10/23 16:17,3:21:51,30.4,30.4,100,100,100,100,0
11/10/23 16:17,3:21:52,30.4,30.4,100,100,100,100,0
11/10/23 16:17,3:21:53,30.3,30.4,100,100,100,100,0
11/10/23 16:17,3:21:54,30.3,30.4,100,100,100,100,0
11/10/23 16:18,3:21:57,30.3,30.4,100,100,100,100,0
11/10/23 16:18,3:21:59,30.3,30.4,100,100,100,100,0
11/10/23 16:18,3:22:01,30.3,30.4,100,100,100,100,0
11/10/23 16:18,3:22:02,30.3,30.4,100,100,100,100,0
11/10/23 16:18,3:22:03,30.3,30.3,100,100,100,100,0
11/10/23 16:18,3:22:05,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:08,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:10,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:12,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:13,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:15,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:16,30.2,30.3,100,100,100,100,0
11/10/23 16:18,3:22:17,30.1,30.2,100,100,100,100,0
11/10/23 16:18,3:22:18,30.1,30.2,100,100,100,100,0
11/10/23 16:18,3:22:20,30.1,30.2,100,100,100,100,0
11/10/23 16:18,3:22:21,30.1,30.2,100,100,100,100,0
11/10/23 16:18,3:22:28,30.1,30.2,100,100,100,100,0
11/10/23 16:18,3:22:29,30,30.2,100,100,100,100,0
11/10/23 16:18,3:22:30,30,30.2,100,100,100,100,0
11/10/23 16:18,3:22:31,30,30.1,100,100,100,100,0
11/10/23 16:18,3:22:39,30,30.1,100,100,100,100,0
11/10/23 16:18,3:22:40,30,30.1,100,100,100,100,0
11/10/23 16:18,3:22:41,29.9,30.1,100,100,100,100,0
11/10/23 16:18,3:22:42,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:43,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:44,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:45,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:46,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:47,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:49,29.9,30,100,100,100,100,0
11/10/23 16:18,3:22:50,29.9,29.9,100,100,100,100,0
11/10/23 16:18,3:22:52,29.9,29.9,100,100,100,100,0
11/10/23 16:18,3:22:53,29.8,29.9,100,100,100,100,0
11/10/23 16:19,3:22:59,29.8,29.9,100,100,100,100,0
11/10/23 16:19,3:23:00,29.8,29.9,100,100,100,100,0
11/10/23 16:19,3:23:01,29.8,29.9,100,100,100,100,0
11/10/23 16:19,3:23:05,29.7,29.9,100,100,100,100,0
11/10/23 16:19,3:23:07,29.7,29.9,100,100,100,100,0
11/10/23 16:19,3:23:08,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:11,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:13,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:14,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:15,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:16,29.7,29.8,100,100,100,100,0
11/10/23 16:19,3:23:17,29.6,29.8,100,100,100,100,0
11/10/23 16:19,3:23:18,29.6,29.8,100,100,100,100,0
11/10/23 16:19,3:23:19,29.6,29.7,100,100,100,100,0
11/10/23 16:19,3:23:20,29.6,29.7,100,100,100,100,0
11/10/23 16:19,3:23:23,29.6,29.7,100,100,100,100,0
11/10/23 16:19,3:23:24,29.6,29.6,100,100,100,100,0
11/10/23 16:19,3:23:29,29.5,29.6,100,100,100,100,0
11/10/23 16:19,3:23:30,29.5,29.6,100,100,100,100,0
11/10/23 16:19,3:23:33,29.5,29.6,100,100,100,100,0
11/10/23 16:19,3:23:34,29.5,29.6,100,100,100,100,0
11/10/23 16:19,3:23:35,29.5,29.5,100,100,100,100,0
11/10/23 16:19,3:23:40,29.5,29.5,100,100,100,100,0
11/10/23 16:19,3:23:41,29.4,29.5,100,100,100,100,0
11/10/23 16:19,3:23:43,29.4,29.5,100,100,100,100,0
11/10/23 16:19,3:23:45,29.4,29.5,100,100,100,100,0
11/10/23 16:19,3:23:46,29.4,29.4,100,100,100,100,0
11/10/23 16:19,3:23:53,29.3,29.4,100,100,100,100,0
11/10/23 16:20,3:23:55,29.3,29.4,100,100,100,100,0
11/10/23 16:20,3:23:59,29.3,29.4,100,100,100,100,0
11/10/23 16:20,3:24:00,29.3,29.3,100,100,100,100,0
11/10/23 16:20,3:24:01,29.3,29.3,100,100,100,100,0
11/10/23 16:20,3:24:05,29.2,29.3,100,100,100,100,0
11/10/23 16:20,3:24:07,29.2,29.3,100,100,100,100,0
11/10/23 16:20,3:24:08,29.2,29.3,100,100,100,100,0
11/10/23 16:20,3:24:09,29.2,29.3,100,100,100,100,0
11/10/23 16:20,3:24:11,29.2,29.3,100,100,100,100,0
11/10/23 16:20,3:24:12,29.2,29.2,100,100,100,100,0
11/10/23 16:20,3:24:17,29.1,29.2,100,100,100,100,0
11/10/23 16:20,3:24:18,29.1,29.2,100,100,100,100,0
11/10/23 16:20,3:24:20,29.1,29.2,100,100,100,100,0
11/10/23 16:20,3:24:21,29.1,29.2,100,100,100,100,0
11/10/23 16:20,3:24:23,29.1,29.2,100,100,100,100,0
11/10/23 16:20,3:24:24,29.1,29.1,100,100,100,100,0
11/10/23 16:20,3:24:29,29,29.1,100,100,100,100,0
11/10/23 16:20,3:24:31,29,29.1,100,100,100,100,0
11/10/23 16:20,3:24:35,29,29.1,100,100,100,100,0
11/10/23 16:20,3:24:36,29,29,100,100,100,100,0
11/10/23 16:20,3:24:39,29,29,100,100,100,100,0
11/10/23 16:20,3:24:40,29,29,100,100,100,100,0
11/10/23 16:20,3:24:41,28.9,29,100,100,100,100,0
11/10/23 16:20,3:24:47,28.9,29,100,100,100,100,0
11/10/23 16:20,3:24:48,28.9,28.9,100,100,100,100,0
11/10/23 16:20,3:24:49,28.9,28.9,100,100,100,100,0
11/10/23 16:20,3:24:50,28.9,28.9,100,100,100,100,0
11/10/23 16:20,3:24:53,28.8,28.9,100,100,100,100,0
11/10/23 16:20,3:24:54,28.8,28.9,100,100,100,100,0
11/10/23 16:21,3:24:57,28.8,28.9,100,100,100,100,0
11/10/23 16:21,3:24:59,28.8,28.9,100,100,100,100,0
11/10/23 16:21,3:25:00,28.8,28.8,100,100,100,100,0
11/10/23 16:21,3:25:04,28.7,28.8,100,100,100,100,0
11/10/23 16:21,3:25:12,28.7,28.8,100,100,100,100,0
11/10/23 16:21,3:25:13,28.7,28.7,100,100,100,100,0
11/10/23 16:21,3:25:17,28.6,28.7,100,100,100,100,0
11/10/23 16:21,3:25:23,28.6,28.7,100,100,100,100,0
11/10/23 16:21,3:25:24,28.6,28.6,100,100,100,100,0
11/10/23 16:21,3:25:27,28.6,28.6,100,100,100,100,0
11/10/23 16:21,3:25:28,28.6,28.6,100,100,100,100,0
11/10/23 16:21,3:25:29,28.5,28.6,100,100,100,100,0
11/10/23 16:21,3:25:35,28.5,28.6,100,100,100,100,0
11/10/23 16:21,3:25:36,28.5,28.5,100,100,100,100,0
11/10/23 16:21,3:25:38,28.5,28.5,100,100,100,100,0
11/10/23 16:21,3:25:39,28.5,28.5,100,100,100,100,0
11/10/23 16:21,3:25:40,28.5,28.5,100,100,100,100,0
11/10/23 16:21,3:25:41,28.4,28.5,100,100,100,100,0
11/10/23 16:21,3:25:43,28.4,28.5,100,100,100,100,0
11/10/23 16:21,3:25:47,28.4,28.5,100,100,100,100,0
11/10/23 16:21,3:25:48,28.4,28.5,100,100,100,100,0
11/10/23 16:21,3:25:49,28.4,28.4,100,100,100,100,0
11/10/23 16:21,3:25:52,28.4,28.4,100,100,100,100,0
11/10/23 16:21,3:25:53,28.3,28.4,100,100,100,100,0
11/10/23 16:21,3:25:54,28.3,28.4,100,100,100,100,0
11/10/23 16:22,3:25:56,28.3,28.4,100,100,100,100,0
11/10/23 16:22,3:25:58,28.3,28.4,100,100,100,100,0
11/10/23 16:22,3:25:59,28.3,28.4,100,100,100,100,0
11/10/23 16:22,3:26:00,28.3,28.3,100,100,100,100,0
11/10/23 16:22,3:26:01,28.3,28.3,100,100,100,100,0
11/10/23 16:22,3:26:02,28.3,28.3,100,100,100,100,0
11/10/23 16:22,3:26:03,28.3,28.3,100,100,100,100,0
11/10/23 16:22,3:26:05,28.2,28.3,100,100,100,100,0
11/10/23 16:22,3:26:09,28.2,28.3,100,100,100,100,0
11/10/23 16:22,3:26:10,28.2,28.3,100,100,100,100,0
11/10/23 16:22,3:26:11,28.2,28.2,100,100,100,100,0
11/10/23 16:22,3:26:12,28.2,28.2,100,100,100,100,0
11/10/23 16:22,3:26:13,28.2,28.2,100,100,100,100,0
11/10/23 16:22,3:26:14,28.2,28.2,100,100,100,100,0
11/10/23 16:22,3:26:15,28.2,28.2,100,100,100,100,0
11/10/23 16:22,3:26:16,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:17,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:19,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:20,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:21,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:23,28.1,28.2,100,100,100,100,0
11/10/23 16:22,3:26:24,28.1,28.1,100,100,100,100,0
11/10/23 16:22,3:26:27,28.1,28.1,100,100,100,100,0
11/10/23 16:22,3:26:29,28,28.1,100,100,100,100,0
11/10/23 16:22,3:26:32,28,28.1,100,100,100,100,0
11/10/23 16:22,3:26:33,28,28.1,100,100,100,100,0
11/10/23 16:22,3:26:34,28,28.1,100,100,100,100,0
11/10/23 16:22,3:26:35,28,28.1,100,100,100,100,0
11/10/23 16:22,3:26:36,28,28,100,100,100,100,0
11/10/23 16:22,3:26:40,28,28,100,100,100,100,0
11/10/23 16:22,3:26:41,27.9,28,100,100,100,100,0
11/10/23 16:22,3:26:43,27.9,28,100,100,100,100,0
11/10/23 16:22,3:26:45,27.9,28,100,100,100,100,0
11/10/23 16:22,3:26:46,27.9,27.9,100,100,100,100,0
11/10/23 16:22,3:26:53,27.8,27.9,100,100,100,100,0
11/10/23 16:23,3:26:55,27.8,27.9,100,100,100,100,0
11/10/23 16:23,3:26:56,27.8,27.9,100,100,100,100,0
11/10/23 16:23,3:26:57,27.8,27.9,100,100,100,100,0
11/10/23 16:23,3:26:58,27.8,27.9,100,100,100,100,0
11/10/23 16:23,3:26:59,27.8,27.8,100,100,100,100,0
11/10/23 16:23,3:27:00,27.8,27.8,100,100,100,100,0
11/10/23 16:23,3:27:05,27.7,27.8,100,100,100,100,0
11/10/23 16:23,3:27:06,27.7,27.8,100,100,100,100,0
11/10/23 16:23,3:27:08,27.7,27.8,100,100,100,100,0
11/10/23 16:23,3:27:09,27.7,27.7,100,100,100,100,0
11/10/23 16:23,3:27:10,27.7,27.7,100,100,100,100,0
11/10/23 16:23,3:27:12,27.7,27.7,100,100,100,100,0
11/10/23 16:23,3:27:14,27.7,27.7,100,100,100,100,0
11/10/23 16:23,3:27:16,27.6,27.7,100,100,100,100,0
11/10/23 16:23,3:27:17,27.6,27.7,100,100,100,100,0
11/10/23 16:23,3:27:18,27.6,27.7,100,100,100,100,0
11/10/23 16:23,3:27:20,27.6,27.7,100,100,100,100,0
11/10/23 16:23,3:27:21,27.6,27.6,100,100,100,100,0
