Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PVP H-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.04 mg/ml PVP H in 1-octanol,,,,,,,
Reactor2,14.99 mg/ml PVP H in 2,4,6-TrimethylPyridine,,,,,
Reactor3,15.05 mg/ml PVP H in Benzyl Alcohol,,,,,,,
Reactor4,15.04 mg/ml PVP H in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,1,300,000 MW,,,,,
polymer_ids,PVP H:60,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-TrimethylPyridine:44",Benzyl Alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 12:13,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,33, sec,,,,
Tune,,,,,,,,
9/27/23 13:26,1:12:11,54.1,54,100,78,100,100,0
9/27/23 13:26,1:12:12,54.1,54,100,69,100,100,0
9/27/23 13:26,1:12:13,54.1,54,100,64,100,100,0
9/27/23 13:26,1:12:14,54.1,54.1,100,73,100,100,0
9/27/23 13:26,1:12:15,54.1,54.1,100,76,100,100,0
9/27/23 13:26,1:12:16,54.1,54.1,100,68,100,100,0
9/27/23 13:26,1:12:17,54.1,54.1,100,67,100,100,0
9/27/23 13:26,1:12:18,54.1,54.1,100,74,100,100,0
9/27/23 13:26,1:12:19,54.2,54.1,100,68,100,100,0
9/27/23 13:26,1:12:20,54.2,54.1,100,78,100,100,0
9/27/23 13:26,1:12:21,54.2,54.1,100,71,100,100,0
9/27/23 13:26,1:12:22,54.2,54.1,100,76,100,100,0
9/27/23 13:26,1:12:23,54.2,54.1,100,76,100,100,0
9/27/23 13:26,1:12:24,54.2,54.1,100,79,100,100,0
9/27/23 13:26,1:12:25,54.2,54.1,100,74,100,100,0
9/27/23 13:26,1:12:26,54.2,54.2,100,72,100,100,0
9/27/23 13:26,1:12:27,54.2,54.2,100,73,100,100,0
9/27/23 13:26,1:12:28,54.2,54.2,100,74,100,100,0
9/27/23 13:26,1:12:30,54.2,54.2,100,75,100,100,0
9/27/23 13:26,1:12:31,54.2,54.2,100,70,100,100,0
9/27/23 13:26,1:12:32,54.3,54.2,100,73,100,100,0
9/27/23 13:26,1:12:33,54.3,54.2,100,66,100,100,0
9/27/23 13:26,1:12:34,54.3,54.2,100,79,100,100,0
9/27/23 13:26,1:12:35,54.3,54.2,100,79,100,100,0
9/27/23 13:26,1:12:36,54.3,54.2,100,67,100,100,0
9/27/23 13:26,1:12:37,54.3,54.2,100,73,100,100,0
9/27/23 13:26,1:12:38,54.3,54.2,100,78,100,100,0
9/27/23 13:26,1:12:39,54.3,54.3,100,75,100,100,0
9/27/23 13:26,1:12:40,54.3,54.3,100,82,100,100,0
9/27/23 13:26,1:12:41,54.3,54.3,100,84,100,100,0
9/27/23 13:26,1:12:42,54.3,54.3,100,69,100,100,0
9/27/23 13:26,1:12:43,54.3,54.3,100,73,100,100,0
9/27/23 13:26,1:12:44,54.4,54.3,100,68,100,100,0
9/27/23 13:26,1:12:45,54.4,54.3,100,82,100,100,0
9/27/23 13:26,1:12:46,54.4,54.3,100,74,100,100,0
9/27/23 13:26,1:12:47,54.4,54.3,100,68,100,100,0
9/27/23 13:26,1:12:48,54.4,54.3,100,76,100,100,0
9/27/23 13:26,1:12:49,54.4,54.3,100,84,100,100,0
9/27/23 13:26,1:12:50,54.4,54.3,100,69,100,100,0
9/27/23 13:26,1:12:51,54.4,54.4,100,68,100,100,0
9/27/23 13:26,1:12:52,54.4,54.4,100,79,100,100,0
9/27/23 13:26,1:12:53,54.4,54.4,100,74,100,100,0
9/27/23 13:26,1:12:54,54.4,54.4,100,78,100,100,0
9/27/23 13:26,1:12:55,54.4,54.4,100,78,100,100,0
9/27/23 13:26,1:12:56,54.5,54.4,100,68,100,100,0
9/27/23 13:26,1:12:57,54.5,54.4,100,76,100,100,0
9/27/23 13:26,1:12:58,54.5,54.4,100,74,100,100,0
9/27/23 13:26,1:12:59,54.5,54.4,100,71,100,100,0
9/27/23 13:26,1:13:00,54.5,54.4,100,73,100,100,0
9/27/23 13:26,1:13:01,54.5,54.4,100,83,100,100,0
9/27/23 13:26,1:13:02,54.5,54.5,100,77,100,100,0
9/27/23 13:26,1:13:03,54.5,54.5,100,77,100,100,0
9/27/23 13:26,1:13:04,54.5,54.5,100,87,100,100,0
9/27/23 13:26,1:13:05,54.5,54.5,100,76,100,100,0
9/27/23 13:26,1:13:06,54.5,54.5,100,82,100,100,0
9/27/23 13:26,1:13:07,54.6,54.5,100,73,100,100,0
9/27/23 13:26,1:13:08,54.6,54.5,100,75,100,100,0
9/27/23 13:27,1:13:09,54.6,54.5,100,73,100,100,0
9/27/23 13:27,1:13:10,54.6,54.5,100,73,100,100,0
9/27/23 13:27,1:13:11,54.6,54.5,100,77,100,100,0
9/27/23 13:27,1:13:12,54.6,54.5,100,71,100,100,0
9/27/23 13:27,1:13:13,54.6,54.6,100,71,100,100,0
9/27/23 13:27,1:13:14,54.6,54.6,100,72,100,100,0
9/27/23 13:27,1:13:15,54.6,54.6,100,68,100,100,0
9/27/23 13:27,1:13:16,54.6,54.6,100,77,100,100,0
9/27/23 13:27,1:13:17,54.6,54.6,100,68,100,100,0
9/27/23 13:27,1:13:18,54.6,54.6,100,70,100,100,0
9/27/23 13:27,1:13:19,54.7,54.6,100,79,100,100,0
9/27/23 13:27,1:13:20,54.7,54.6,100,73,100,100,0
9/27/23 13:27,1:13:21,54.7,54.6,100,72,100,100,0
9/27/23 13:27,1:13:22,54.7,54.6,100,75,100,100,0
9/27/23 13:27,1:13:23,54.7,54.6,100,74,100,100,0
9/27/23 13:27,1:13:24,54.7,54.6,100,68,100,100,0
9/27/23 13:27,1:13:25,54.7,54.6,100,71,100,100,0
9/27/23 13:27,1:13:26,54.7,54.6,100,68,100,100,0
9/27/23 13:27,1:13:27,54.7,54.7,100,76,100,100,0
9/27/23 13:27,1:13:28,54.7,54.7,100,76,100,100,0
9/27/23 13:27,1:13:29,54.7,54.7,100,86,100,100,0
9/27/23 13:27,1:13:30,54.7,54.7,100,74,100,100,0
9/27/23 13:27,1:13:31,54.8,54.7,100,76,100,100,0
9/27/23 13:27,1:13:32,54.8,54.7,100,68,100,100,0
9/27/23 13:27,1:13:33,54.8,54.7,100,82,100,100,0
9/27/23 13:27,1:13:34,54.8,54.7,100,70,100,100,0
9/27/23 13:27,1:13:35,54.8,54.7,100,68,100,100,0
9/27/23 13:27,1:13:36,54.8,54.7,100,71,100,100,0
9/27/23 13:27,1:13:37,54.8,54.7,100,68,100,100,0
9/27/23 13:27,1:13:38,54.8,54.8,100,74,100,100,0
9/27/23 13:27,1:13:39,54.8,54.8,100,78,100,100,0
9/27/23 13:27,1:13:40,54.8,54.8,100,73,100,100,0
9/27/23 13:27,1:13:41,54.8,54.8,100,77,100,100,0
9/27/23 13:27,1:13:43,54.8,54.8,100,93,100,100,0
9/27/23 13:27,1:13:44,54.9,54.8,100,79,100,100,0
9/27/23 13:27,1:13:45,54.9,54.8,100,67,100,100,0
9/27/23 13:27,1:13:46,54.9,54.8,100,91,100,100,0
9/27/23 13:27,1:13:47,54.9,54.8,100,86,100,100,0
9/27/23 13:27,1:13:48,54.9,54.8,100,65,100,100,0
9/27/23 13:27,1:13:49,54.9,54.8,100,77,100,100,0
9/27/23 13:27,1:13:50,54.9,54.8,100,71,100,100,0
9/27/23 13:27,1:13:51,54.9,54.9,100,72,100,100,0
9/27/23 13:27,1:13:52,54.9,54.9,100,78,100,100,0
9/27/23 13:27,1:13:53,54.9,54.9,100,75,100,100,0
9/27/23 13:27,1:13:54,54.9,54.9,100,84,100,100,0
9/27/23 13:27,1:13:55,54.9,54.9,100,74,100,100,0
9/27/23 13:27,1:13:56,55,54.9,100,77,100,100,0
9/27/23 13:27,1:13:57,55,54.9,100,78,100,100,0
9/27/23 13:27,1:13:58,55,54.9,100,76,100,100,0
9/27/23 13:27,1:13:59,55,54.9,100,70,100,100,0
9/27/23 13:27,1:14:00,55,54.9,100,63,100,100,0
9/27/23 13:27,1:14:01,55,54.9,100,78,100,100,0
9/27/23 13:27,1:14:02,55,55,100,73,100,100,0
9/27/23 13:27,1:14:03,55,55,100,71,100,100,0
9/27/23 13:27,1:14:04,55,55,100,78,100,100,0
9/27/23 13:27,1:14:05,55,55,100,77,100,100,0
9/27/23 13:27,1:14:06,55,55,100,72,100,100,0
9/27/23 13:27,1:14:07,55.1,55,100,62,100,100,0
9/27/23 13:27,1:14:08,55.1,55,100,73,100,100,0
9/27/23 13:28,1:14:09,55.1,55,100,70,100,100,0
9/27/23 13:28,1:14:10,55.1,55,100,74,100,100,0
9/27/23 13:28,1:14:11,55.1,55,100,73,100,100,0
9/27/23 13:28,1:14:12,55.1,55,100,82,100,100,0
9/27/23 13:28,1:14:13,55.1,55,100,63,100,100,0
9/27/23 13:28,1:14:14,55.1,55.1,100,82,100,100,0
9/27/23 13:28,1:14:15,55.1,55.1,100,80,100,100,0
9/27/23 13:28,1:14:16,55.1,55.1,100,70,100,100,0
9/27/23 13:28,1:14:17,55.1,55.1,100,76,100,100,0
9/27/23 13:28,1:14:18,55.1,55.1,100,71,100,100,0
9/27/23 13:28,1:14:19,55.2,55.1,100,68,100,100,0
9/27/23 13:28,1:14:20,55.2,55.1,100,71,100,100,0
9/27/23 13:28,1:14:21,55.2,55.1,100,74,100,100,0
9/27/23 13:28,1:14:22,55.2,55.1,100,79,100,100,0
9/27/23 13:28,1:14:23,55.2,55.1,100,78,100,100,0
9/27/23 13:28,1:14:24,55.2,55.1,100,74,100,100,0
9/27/23 13:28,1:14:25,55.2,55.1,100,79,100,100,0
9/27/23 13:28,1:14:26,55.2,55.2,100,76,100,100,0
9/27/23 13:28,1:14:27,55.2,55.2,100,77,100,100,0
9/27/23 13:28,1:14:28,55.2,55.2,100,73,100,100,0
9/27/23 13:28,1:14:29,55.2,55.2,100,85,100,100,0
9/27/23 13:28,1:14:30,55.2,55.2,100,74,100,100,0
9/27/23 13:28,1:14:31,55.3,55.2,100,76,100,100,0
9/27/23 13:28,1:14:32,55.3,55.2,100,90,100,100,0
9/27/23 13:28,1:14:33,55.3,55.2,100,75,100,100,0
9/27/23 13:28,1:14:34,55.3,55.2,100,76,100,100,0
9/27/23 13:28,1:14:35,55.3,55.2,100,71,100,100,0
9/27/23 13:28,1:14:36,55.3,55.2,100,81,100,100,0
9/27/23 13:28,1:14:37,55.3,55.2,100,83,100,100,0
9/27/23 13:28,1:14:38,55.3,55.3,100,79,100,100,0
9/27/23 13:28,1:14:40,55.3,55.3,100,79,100,100,0
9/27/23 13:28,1:14:41,55.3,55.3,100,72,100,100,0
9/27/23 13:28,1:14:42,55.3,55.3,100,67,100,100,0
9/27/23 13:28,1:14:43,55.4,55.3,100,72,100,100,0
9/27/23 13:28,1:14:44,55.4,55.3,100,75,100,100,0
9/27/23 13:28,1:14:45,55.4,55.3,100,68,100,100,0
9/27/23 13:28,1:14:46,55.4,55.3,100,76,100,100,0
9/27/23 13:28,1:14:47,55.4,55.3,100,71,100,100,0
9/27/23 13:28,1:14:48,55.4,55.3,100,70,100,100,0
9/27/23 13:28,1:14:49,55.4,55.3,100,92,100,100,0
9/27/23 13:28,1:14:50,55.4,55.4,100,71,100,100,0
9/27/23 13:28,1:14:51,55.4,55.4,100,71,100,100,0
9/27/23 13:28,1:14:52,55.4,55.4,100,72,100,100,0
9/27/23 13:28,1:14:53,55.4,55.4,100,78,100,100,0
9/27/23 13:28,1:14:54,55.4,55.4,100,69,100,100,0
9/27/23 13:28,1:14:55,55.5,55.4,100,66,100,100,0
9/27/23 13:28,1:14:56,55.5,55.4,100,78,100,100,0
9/27/23 13:28,1:14:57,55.5,55.4,100,77,100,100,0
9/27/23 13:28,1:14:58,55.5,55.4,100,81,100,100,0
9/27/23 13:28,1:14:59,55.5,55.4,100,73,100,100,0
9/27/23 13:28,1:15:01,55.5,55.4,100,67,100,100,0
9/27/23 13:28,1:15:02,55.5,55.4,100,78,100,100,0
9/27/23 13:28,1:15:03,55.5,55.5,100,74,100,100,0
9/27/23 13:28,1:15:04,55.5,55.5,100,77,100,100,0
9/27/23 13:28,1:15:05,55.5,55.5,100,85,100,100,0
9/27/23 13:28,1:15:06,55.5,55.5,100,81,100,100,0
9/27/23 13:28,1:15:07,55.5,55.5,100,76,100,100,0
9/27/23 13:28,1:15:08,55.6,55.5,100,85,100,100,0
9/27/23 13:29,1:15:09,55.6,55.5,100,67,100,100,0
9/27/23 13:29,1:15:10,55.6,55.5,100,67,100,100,0
9/27/23 13:29,1:15:11,55.6,55.5,100,71,100,100,0
9/27/23 13:29,1:15:12,55.6,55.5,100,67,100,100,0
9/27/23 13:29,1:15:13,55.6,55.5,100,69,100,100,0
9/27/23 13:29,1:15:14,55.6,55.5,100,79,100,100,0
9/27/23 13:29,1:15:15,55.6,55.6,100,85,100,100,0
9/27/23 13:29,1:15:16,55.6,55.6,100,82,100,100,0
9/27/23 13:29,1:15:17,55.6,55.6,100,70,100,100,0
9/27/23 13:29,1:15:18,55.6,55.6,100,80,100,100,0
9/27/23 13:29,1:15:19,55.6,55.6,100,76,100,100,0
9/27/23 13:29,1:15:20,55.7,55.6,100,71,100,100,0
9/27/23 13:29,1:15:21,55.7,55.6,100,71,100,100,0
9/27/23 13:29,1:15:22,55.7,55.6,100,76,100,100,0
9/27/23 13:29,1:15:23,55.7,55.6,100,84,100,100,0
9/27/23 13:29,1:15:24,55.7,55.6,100,70,100,100,0
9/27/23 13:29,1:15:25,55.7,55.6,100,74,100,100,0
9/27/23 13:29,1:15:26,55.7,55.7,100,73,100,100,0
9/27/23 13:29,1:15:27,55.7,55.7,100,72,100,100,0
9/27/23 13:29,1:15:28,55.7,55.7,100,78,100,100,0
9/27/23 13:29,1:15:29,55.7,55.7,100,90,100,100,0
9/27/23 13:29,1:15:30,55.7,55.7,100,70,100,100,0
9/27/23 13:29,1:15:31,55.8,55.7,100,75,100,100,0
9/27/23 13:29,1:15:32,55.8,55.7,100,63,100,100,0
9/27/23 13:29,1:15:33,55.8,55.7,100,66,100,100,0
9/27/23 13:29,1:15:34,55.8,55.7,100,71,100,100,0
9/27/23 13:29,1:15:35,55.8,55.7,100,76,100,100,0
9/27/23 13:29,1:15:36,55.8,55.7,100,76,100,100,0
9/27/23 13:29,1:15:37,55.8,55.7,100,73,100,100,0
9/27/23 13:29,1:15:38,55.8,55.8,100,68,100,100,0
9/27/23 13:29,1:15:39,55.8,55.8,100,80,100,100,0
9/27/23 13:29,1:15:40,55.8,55.8,100,70,100,100,0
9/27/23 13:29,1:15:41,55.8,55.8,100,82,100,100,0
9/27/23 13:29,1:15:42,55.8,55.8,100,85,100,100,0
9/27/23 13:29,1:15:43,55.9,55.8,100,73,100,100,0
9/27/23 13:29,1:15:44,55.9,55.8,100,72,100,100,0
9/27/23 13:29,1:15:45,55.9,55.8,100,67,100,100,0
9/27/23 13:29,1:15:46,55.9,55.8,100,73,100,100,0
9/27/23 13:29,1:15:47,55.9,55.8,100,74,100,100,0
9/27/23 13:29,1:15:48,55.9,55.8,100,68,100,100,0
9/27/23 13:29,1:15:49,55.9,55.9,100,71,100,100,0
9/27/23 13:29,1:15:50,55.9,55.9,100,78,100,100,0
9/27/23 13:29,1:15:51,55.9,55.9,100,73,100,100,0
9/27/23 13:29,1:15:52,55.9,55.9,100,68,100,100,0
9/27/23 13:29,1:15:53,55.9,55.9,100,72,100,100,0
9/27/23 13:29,1:15:54,55.9,55.9,100,76,100,100,0
9/27/23 13:29,1:15:55,56,55.9,100,76,100,100,0
9/27/23 13:29,1:15:56,56,55.9,100,69,100,100,0
9/27/23 13:29,1:15:57,56,55.9,100,74,100,100,0
9/27/23 13:29,1:15:58,56,55.9,100,79,100,100,0
9/27/23 13:29,1:15:59,56,55.9,100,81,100,100,0
9/27/23 13:29,1:16:00,56,55.9,100,73,100,100,0
9/27/23 13:29,1:16:01,56,55.9,100,73,100,100,0
9/27/23 13:29,1:16:02,56,56,100,73,100,100,0
9/27/23 13:29,1:16:03,56,56,100,78,100,100,0
9/27/23 13:29,1:16:04,56,56,100,65,100,100,0
9/27/23 13:29,1:16:05,56,56,100,71,100,100,0
9/27/23 13:29,1:16:06,56,56,100,70,100,100,0
9/27/23 13:29,1:16:07,56.1,56,100,79,100,100,0
9/27/23 13:30,1:16:08,56.1,56,100,79,100,100,0
9/27/23 13:30,1:16:09,56.1,56,100,70,100,100,0
9/27/23 13:30,1:16:10,56.1,56,100,72,100,100,0
9/27/23 13:30,1:16:11,56.1,56,100,76,100,100,0
9/27/23 13:30,1:16:12,56.1,56,100,73,100,100,0
9/27/23 13:30,1:16:13,56.1,56,100,81,100,100,0
9/27/23 13:30,1:16:14,56.1,56.1,100,71,100,100,0
9/27/23 13:30,1:16:15,56.1,56.1,100,76,100,100,0
9/27/23 13:30,1:16:16,56.1,56.1,100,82,100,100,0
9/27/23 13:30,1:16:17,56.1,56.1,100,72,100,100,0
9/27/23 13:30,1:16:18,56.1,56.1,100,62,100,100,0
9/27/23 13:30,1:16:19,56.2,56.1,100,72,100,100,0
9/27/23 13:30,1:16:20,56.2,56.1,100,77,100,100,0
9/27/23 13:30,1:16:21,56.2,56.1,100,80,100,100,0
9/27/23 13:30,1:16:22,56.2,56.1,100,76,100,100,0
9/27/23 13:30,1:16:23,56.2,56.1,100,78,100,100,0
9/27/23 13:30,1:16:24,56.2,56.1,100,79,100,100,0
9/27/23 13:30,1:16:26,56.2,56.1,100,71,100,100,0
9/27/23 13:30,1:16:27,56.2,56.2,100,72,100,100,0
9/27/23 13:30,1:16:28,56.2,56.2,100,82,100,100,0
9/27/23 13:30,1:16:29,56.2,56.2,100,81,100,100,0
9/27/23 13:30,1:16:30,56.2,56.2,100,70,100,100,0
9/27/23 13:30,1:16:31,56.2,56.2,100,71,100,100,0
9/27/23 13:30,1:16:32,56.3,56.2,100,76,100,100,0
9/27/23 13:30,1:16:33,56.3,56.2,100,74,100,100,0
9/27/23 13:30,1:16:34,56.3,56.2,100,75,100,100,0
9/27/23 13:30,1:16:35,56.3,56.2,100,70,100,100,0
9/27/23 13:30,1:16:36,56.3,56.2,100,73,100,100,0
9/27/23 13:30,1:16:37,56.3,56.2,100,70,100,100,0
9/27/23 13:30,1:16:38,56.3,56.3,100,70,100,100,0
9/27/23 13:30,1:16:39,56.3,56.3,100,76,100,100,0
9/27/23 13:30,1:16:40,56.3,56.3,100,81,100,100,0
9/27/23 13:30,1:16:41,56.3,56.3,100,68,100,100,0
9/27/23 13:30,1:16:42,56.3,56.3,100,77,100,100,0
9/27/23 13:30,1:16:43,56.4,56.3,100,70,100,100,0
9/27/23 13:30,1:16:44,56.4,56.3,100,87,100,100,0
9/27/23 13:30,1:16:45,56.4,56.3,100,82,100,100,0
9/27/23 13:30,1:16:46,56.4,56.3,100,71,100,100,0
9/27/23 13:30,1:16:47,56.4,56.3,100,71,100,100,0
9/27/23 13:30,1:16:48,56.4,56.3,100,75,100,100,0
9/27/23 13:30,1:16:49,56.4,56.4,100,65,100,100,0
9/27/23 13:30,1:16:50,56.4,56.4,100,78,100,100,0
9/27/23 13:30,1:16:51,56.4,56.4,100,87,100,100,0
9/27/23 13:30,1:16:52,56.4,56.4,100,78,100,100,0
9/27/23 13:30,1:16:53,56.4,56.4,100,68,100,100,0
9/27/23 13:30,1:16:54,56.4,56.4,100,68,100,100,0
9/27/23 13:30,1:16:55,56.5,56.4,100,77,100,100,0
9/27/23 13:30,1:16:56,56.5,56.4,100,66,100,100,0
9/27/23 13:30,1:16:57,56.5,56.4,100,78,100,100,0
9/27/23 13:30,1:16:58,56.5,56.4,100,71,100,100,0
9/27/23 13:30,1:16:59,56.5,56.4,100,72,100,100,0
9/27/23 13:30,1:17:00,56.5,56.4,100,79,100,100,0
9/27/23 13:30,1:17:01,56.5,56.4,100,70,100,100,0
9/27/23 13:30,1:17:02,56.5,56.5,100,79,100,100,0
9/27/23 13:30,1:17:03,56.5,56.5,100,70,100,100,0
9/27/23 13:30,1:17:04,56.5,56.5,100,62,100,100,0
9/27/23 13:30,1:17:05,56.5,56.5,100,75,100,100,0
9/27/23 13:30,1:17:06,56.5,56.5,100,70,100,100,0
9/27/23 13:30,1:17:07,56.6,56.5,100,60,100,100,0
9/27/23 13:30,1:17:08,56.6,56.5,100,74,100,100,0
9/27/23 13:31,1:17:09,56.6,56.5,100,63,100,100,0
9/27/23 13:31,1:17:10,56.6,56.5,100,67,100,100,0
9/27/23 13:31,1:17:11,56.6,56.5,100,68,100,100,0
9/27/23 13:31,1:17:12,56.6,56.5,100,81,100,100,0
9/27/23 13:31,1:17:13,56.6,56.5,100,71,100,100,0
9/27/23 13:31,1:17:14,56.6,56.6,100,67,100,100,0
9/27/23 13:31,1:17:15,56.6,56.6,100,86,100,100,0
9/27/23 13:31,1:17:16,56.6,56.6,100,78,100,100,0
9/27/23 13:31,1:17:17,56.6,56.6,100,80,100,100,0
9/27/23 13:31,1:17:18,56.6,56.6,100,68,100,100,0
9/27/23 13:31,1:17:19,56.7,56.6,100,79,100,100,0
9/27/23 13:31,1:17:20,56.7,56.6,100,71,100,100,0
9/27/23 13:31,1:17:21,56.7,56.6,100,72,100,100,0
9/27/23 13:31,1:17:22,56.7,56.6,100,76,100,100,0
9/27/23 13:31,1:17:23,56.7,56.6,100,73,100,100,0
9/27/23 13:31,1:17:24,56.7,56.6,100,74,100,100,0
9/27/23 13:31,1:17:25,56.7,56.7,100,82,100,100,0
9/27/23 13:31,1:17:26,56.7,56.7,100,81,100,100,0
9/27/23 13:31,1:17:27,56.7,56.7,100,83,100,100,0
9/27/23 13:31,1:17:28,56.7,56.7,100,83,100,100,0
9/27/23 13:31,1:17:29,56.7,56.7,100,76,100,100,0
9/27/23 13:31,1:17:30,56.7,56.7,100,68,100,100,0
9/27/23 13:31,1:17:31,56.8,56.7,100,84,100,100,0
9/27/23 13:31,1:17:32,56.8,56.7,100,63,100,100,0
9/27/23 13:31,1:17:33,56.8,56.7,100,76,100,100,0
9/27/23 13:31,1:17:34,56.8,56.7,100,66,100,100,0
9/27/23 13:31,1:17:35,56.8,56.7,100,70,100,100,0
9/27/23 13:31,1:17:36,56.8,56.7,100,81,100,100,0
9/27/23 13:31,1:17:37,56.8,56.8,100,69,100,100,0
9/27/23 13:31,1:17:38,56.8,56.8,100,79,100,100,0
9/27/23 13:31,1:17:39,56.8,56.8,100,81,100,100,0
9/27/23 13:31,1:17:41,56.8,56.8,100,75,100,100,0
9/27/23 13:31,1:17:42,56.8,56.8,100,72,100,100,0
9/27/23 13:31,1:17:43,56.8,56.8,100,73,100,100,0
9/27/23 13:31,1:17:44,56.9,56.8,100,60,100,100,0
9/27/23 13:31,1:17:45,56.9,56.8,100,74,100,100,0
9/27/23 13:31,1:17:46,56.9,56.8,100,76,100,100,0
9/27/23 13:31,1:17:47,56.9,56.8,100,79,100,100,0
9/27/23 13:31,1:17:48,56.9,56.8,100,79,100,100,0
9/27/23 13:31,1:17:49,56.9,56.8,100,73,100,100,0
9/27/23 13:31,1:17:50,56.9,56.9,100,76,100,100,0
9/27/23 13:31,1:17:51,56.9,56.9,100,78,100,100,0
9/27/23 13:31,1:17:52,56.9,56.9,100,72,100,100,0
9/27/23 13:31,1:17:53,56.9,56.9,100,75,100,100,0
9/27/23 13:31,1:17:54,56.9,56.9,100,76,100,100,0
9/27/23 13:31,1:17:55,57,56.9,100,77,100,100,0
9/27/23 13:31,1:17:56,57,56.9,100,71,100,100,0
9/27/23 13:31,1:17:57,57,56.9,100,61,100,100,0
9/27/23 13:31,1:17:58,57,56.9,100,73,100,100,0
9/27/23 13:31,1:17:59,57,56.9,100,78,100,100,0
9/27/23 13:31,1:18:00,57,56.9,100,81,100,100,0
9/27/23 13:31,1:18:01,57,56.9,100,70,100,100,0
9/27/23 13:31,1:18:02,57,56.9,100,65,100,100,0
9/27/23 13:31,1:18:03,57,57,100,81,100,100,0
9/27/23 13:31,1:18:04,57,57,100,76,100,100,0
9/27/23 13:31,1:18:05,57,57,100,73,100,100,0
9/27/23 13:31,1:18:06,57,57,100,73,100,100,0
9/27/23 13:31,1:18:07,57.1,57,100,78,100,100,0
9/27/23 13:31,1:18:08,57.1,57,100,76,100,100,0
9/27/23 13:32,1:18:09,57.1,57,100,76,100,100,0
9/27/23 13:32,1:18:10,57.1,57,100,74,100,100,0
9/27/23 13:32,1:18:11,57.1,57,100,87,100,100,0
9/27/23 13:32,1:18:12,57.1,57,100,84,100,100,0
9/27/23 13:32,1:18:13,57.1,57,100,74,100,100,0
9/27/23 13:32,1:18:14,57.1,57.1,100,80,100,100,0
9/27/23 13:32,1:18:15,57.1,57.1,100,69,100,100,0
9/27/23 13:32,1:18:16,57.1,57.1,100,72,100,100,0
9/27/23 13:32,1:18:17,57.1,57.1,100,72,100,100,0
9/27/23 13:32,1:18:18,57.1,57.1,100,75,100,100,0
9/27/23 13:32,1:18:19,57.2,57.1,100,86,100,100,0
9/27/23 13:32,1:18:20,57.2,57.1,100,66,100,100,0
9/27/23 13:32,1:18:21,57.2,57.1,100,79,100,100,0
9/27/23 13:32,1:18:22,57.2,57.1,100,79,100,100,0
9/27/23 13:32,1:18:23,57.2,57.1,100,67,100,100,0
9/27/23 13:32,1:18:24,57.2,57.1,100,76,100,100,0
9/27/23 13:32,1:18:25,57.2,57.1,100,82,100,100,0
9/27/23 13:32,1:18:26,57.2,57.1,100,81,100,100,0
9/27/23 13:32,1:18:27,57.2,57.2,100,70,100,100,0
9/27/23 13:32,1:18:28,57.2,57.2,100,75,100,100,0
9/27/23 13:32,1:18:29,57.2,57.2,100,70,100,100,0
9/27/23 13:32,1:18:30,57.2,57.2,100,77,100,100,0
9/27/23 13:32,1:18:31,57.3,57.2,100,63,100,100,0
9/27/23 13:32,1:18:32,57.3,57.2,100,76,100,100,0
9/27/23 13:32,1:18:33,57.3,57.2,100,88,100,100,0
9/27/23 13:32,1:18:34,57.3,57.2,100,72,100,100,0
9/27/23 13:32,1:18:35,57.3,57.2,100,71,100,100,0
9/27/23 13:32,1:18:36,57.3,57.2,100,70,100,100,0
9/27/23 13:32,1:18:37,57.3,57.3,100,82,100,100,0
9/27/23 13:32,1:18:38,57.3,57.3,100,76,100,100,0
9/27/23 13:32,1:18:39,57.3,57.3,100,85,100,100,0
9/27/23 13:32,1:18:40,57.3,57.3,100,82,100,100,0
9/27/23 13:32,1:18:41,57.3,57.3,100,79,100,100,0
9/27/23 13:32,1:18:42,57.3,57.3,100,80,100,100,0
9/27/23 13:32,1:18:43,57.4,57.3,100,74,100,100,0
9/27/23 13:32,1:18:44,57.4,57.3,100,71,100,100,0
9/27/23 13:32,1:18:45,57.4,57.3,100,70,100,100,0
9/27/23 13:32,1:18:46,57.4,57.3,100,74,100,100,0
9/27/23 13:32,1:18:47,57.4,57.3,100,81,100,100,0
9/27/23 13:32,1:18:48,57.4,57.3,100,68,100,100,0
9/27/23 13:32,1:18:49,57.4,57.3,100,84,100,100,0
9/27/23 13:32,1:18:50,57.4,57.4,100,66,100,100,0
9/27/23 13:32,1:18:51,57.4,57.4,100,78,100,100,0
9/27/23 13:32,1:18:52,57.4,57.4,100,76,100,100,0
9/27/23 13:32,1:18:53,57.4,57.4,100,81,100,100,0
9/27/23 13:32,1:18:54,57.4,57.4,100,69,100,100,0
9/27/23 13:32,1:18:55,57.5,57.4,100,82,100,100,0
